id,label
17901,2
18127,0
18523,0
18730,0
10172,0
10334,2
11191,2
13714,2
15753,2
16425,0
16492,0
17711,0
10955,0
11553,2
12444,0
12745,0
13007,2
13408,2
17914,0
10818,5
13702,5
13936,0
18271,2
18428,0
19339,0
19403,0
11032,2
11216,0
12678,2
17002,0
17942,5
18438,2
10415,2
11292,0
12750,0
14084,0
16075,0
18226,2
19331,5
10643,2
11422,0
11846,4
13218,0
13963,2
14914,2
16263,5
17281,2
17519,0
18483,2
11946,0
12950,0
16105,5
16332,0
17092,5
17483,2
10836,2
11354,5
11669,2
12758,5
15348,5
19443,0
11149,5
12513,0
17007,0
11046,0
11792,0
12359,5
13315,0
16391,5
17559,2
18204,0
11426,0
15296,5
17415,2
19007,2
19776,0
10094,0
10162,5
10737,0
11836,0
12160,2
12811,0
18954,2
19394,5
10178,0
10931,5
11493,5
14573,0
17796,2
10621,2
10791,5
11320,5
12781,0
13770,0
13945,0
15113,0
17105,0
17344,2
18499,0
19157,2
11919,0
12196,5
12568,0
13970,0
15953,2
16177,0
16469,0
19204,0
19284,5
19716,2
10051,0
10231,5
10271,5
11840,2
13618,5
15093,0
16257,0
18921,2
11688,5
14476,0
16160,5
12195,0
12668,0
13172,5
14368,4
11622,2
13575,2
14383,2
15055,2
15275,0
15434,0
15595,0
15642,5
16545,0
18653,4
10941,0
10985,0
11129,0
11693,0
11904,0
13521,5
14276,5
15026,0
17179,5
10319,0
13662,2
15136,5
16370,0
17196,0
19472,0
11576,2
11612,2
11952,4
13212,0
15515,5
11978,2
12603,2
13594,5
14056,4
14741,2
14815,5
16858,5
18656,5
19196,0
10292,0
10976,5
11213,0
12601,0
12625,5
13279,0
13735,5
14002,0
14154,0
14641,0
16587,0
17633,4
19012,5
12563,0
13420,2
13535,0
13987,5
15238,0
16286,4
17201,2
17551,5
17763,5
10015,0
10022,0
10930,0
11809,0
12624,2
13382,2
13589,0
13901,2
16535,5
17495,5
17640,0
18762,5
10997,5
11950,5
14559,4
17875,2
19261,2
10666,0
15044,0
16282,0
18170,2
19574,0
10649,0
14144,2
15673,0
15347,5
19238,0
10145,2
10152,0
17967,0
11737,0
11902,2
12643,0
14554,2
17353,0
18033,0
19401,2
11275,0
12184,5
14876,2
15166,2
17261,0
17573,2
18690,0
11452,5
12948,0
13621,0
17183,0
17382,5
14514,0
14546,0
14926,4
15961,4
18072,2
19612,4
10490,2
13219,2
15082,5
15824,0
18445,4
19078,2
19173,4
11123,0
11242,2
12473,2
12517,2
14263,2
15194,2
16155,0
17952,0
18128,5
10821,0
10891,0
11945,0
11038,0
11097,5
14200,0
15345,0
16348,4
16733,4
17154,0
17439,2
11297,2
13333,0
14611,0
14800,2
16181,2
18292,0
18432,5
10265,2
10977,2
12551,2
12776,0
12820,0
16804,2
18352,4
14764,4
15030,0
16575,2
16760,0
13884,5
15291,5
18061,2
18664,0
11269,2
14783,0
16208,0
16267,0
10117,0
11988,0
12276,2
13032,0
14517,0
18422,0
18839,5
19415,0
19802,5
10182,2
11486,0
12055,5
12420,5
14373,0
16674,5
17355,4
12383,0
13606,0
15067,0
16996,0
19675,0
12953,0
15332,2
16427,0
16533,5
17749,0
18546,0
19097,0
13496,2
15061,5
15736,0
16660,0
17106,0
17534,2
18311,0
18738,2
13781,0
18203,5
18310,5
14228,4
16095,5
16143,2
18442,2
18506,0
13635,2
14556,5
15793,5
16209,0
17993,4
18625,4
14180,4
17164,0
18866,0
10084,0
10293,0
15851,0
10949,0
12779,2
14855,2
15342,0
16041,0
16364,0
18214,2
11805,2
12929,0
13030,0
14130,0
14677,0
15250,0
16773,0
10127,2
14576,0
14600,0
17548,0
19938,0
12581,0
13658,0
16738,0
17152,5
10082,0
11420,5
12843,0
13537,0
13573,4
13591,0
13959,0
15405,2
15485,2
18268,2
18727,0
18853,5
19063,0
10983,5
15330,0
15482,0
16591,0
12982,0
13120,4
14091,0
15260,0
10721,5
11958,0
12141,5
19396,4
10012,0
10021,0
10785,0
13544,5
16946,0
12917,0
18289,2
11656,2
11772,5
14427,2
14879,0
15970,4
16241,0
16429,0
16678,0
17870,0
18685,5
18708,0
18801,0
19691,2
10631,0
13804,0
16769,4
16986,2
17173,0
17761,5
10577,2
11414,0
12056,0
13181,2
16933,0
17137,0
18457,2
12672,2
14213,2
15460,0
17063,2
17485,2
17908,0
19269,2
11355,5
11801,0
18865,0
19469,2
19839,0
11843,0
12447,2
13378,2
13817,0
14043,2
15247,5
16159,5
17169,0
18977,2
19874,0
12305,2
12543,5
12976,0
15381,2
16432,2
18058,0
18258,5
19218,5
11172,0
12590,0
13227,4
13637,0
14121,0
14306,0
16524,0
16812,2
11492,0
14158,5
16825,0
18047,0
18698,5
10772,0
13347,2
14607,0
16576,4
17228,0
17604,0
19322,0
19925,2
19948,0
13215,0
13415,2
13512,0
13551,0
13588,5
18714,0
18933,5
12439,0
13647,0
19051,0
19095,0
12326,5
12328,2
13224,0
14516,0
15103,2
15277,0
15757,0
16191,5
16743,2
17151,2
17321,5
18583,0
10329,2
12655,0
12866,0
13359,0
15770,2
16018,2
17943,0
19933,2
10123,0
10669,2
11504,0
14214,5
19761,0
10248,4
16304,0
16542,5
10115,2
11808,2
12357,4
12984,0
14752,2
19694,4
10362,0
10403,0
10704,0
11362,0
12739,5
13903,2
14444,0
17628,2
18262,2
18348,2
18536,2
10374,2
12406,0
12457,2
12985,0
13423,5
13630,0
15409,5
15469,0
15803,5
19444,0
10163,5
11699,0
12849,0
15963,2
18538,2
19131,5
15754,0
17714,0
17930,0
18575,0
14448,0
17536,4
18823,4
19784,0
10701,2
10967,4
18335,0
19079,0
19365,5
10413,0
12337,0
13054,2
14557,0
15513,2
18274,5
19364,0
19754,0
11488,2
13252,0
18588,0
10216,0
13085,0
13693,5
16185,5
16571,0
17100,0
18916,0
11847,5
12509,5
13627,5
13965,2
15956,5
16731,0
18225,0
19969,0
10615,2
10659,5
11056,5
12986,0
13763,2
16147,2
18130,0
18756,5
19089,0
10272,2
11585,5
12090,0
12292,0
15832,2
16294,0
16323,5
17112,5
18050,5
19726,0
14589,0
14869,0
15899,0
18595,0
18902,4
11252,0
13934,2
14116,0
14781,5
15196,0
15765,5
15993,2
16732,0
18320,0
19423,2
19769,2
10656,0
10698,0
11834,1
11967,0
13619,2
13986,1
16378,0
17960,0
18427,0
10150,0
10629,2
10981,1
11969,5
12622,0
14408,5
16920,0
17236,4
17514,1
18450,1
10518,5
13977,5
15074,4
17965,0
18330,1
19022,0
19536,0
13342,5
15195,0
15441,5
16923,2
16953,0
18374,0
19338,2
19962,5
10479,0
10539,0
10766,5
11597,0
14443,4
11424,0
12135,2
14824,0
17865,0
18187,0
18248,2
18906,4
10603,5
11802,2
12052,4
12470,1
13092,4
14948,0
15758,2
16199,0
16758,0
17905,0
18747,0
19172,1
11136,2
12181,0
15998,0
16034,0
16871,5
17295,4
17680,0
17923,0
10201,0
10249,0
10324,2
10430,4
10473,0
12813,0
14983,2
15140,5
15303,0
15568,5
19548,0
19597,0
10419,0
15254,2
16670,5
17361,4
19356,1
19878,0
10331,4
11153,0
12583,0
13019,0
13434,5
17286,1
17778,0
19623,2
19669,0
10870,0
12504,0
13794,5
15922,1
16139,1
16409,5
16630,4
16777,0
16894,0
17149,0
17222,5
17818,0
18300,1
19914,0
10058,2
10425,5
10529,0
10620,2
10628,0
10993,5
11035,0
11628,0
11670,0
13376,2
14745,0
15525,2
15741,0
16238,0
17725,2
18255,0
18692,0
18912,0
19485,2
19601,0
10540,0
11341,2
12029,1
12218,0
13233,0
14087,0
14785,2
15145,0
15475,5
16682,0
16719,0
16757,0
17635,0
10564,5
11433,4
12224,0
12325,0
12527,0
14205,0
15165,1
16608,0
17145,0
17171,0
18907,1
11986,2
13888,2
14340,0
15481,2
16094,2
16621,0
16810,0
17292,2
17375,0
18328,0
10027,0
11347,2
11525,0
12394,5
13547,2
13558,2
13581,0
14166,2
15937,0
16631,0
17421,0
18244,1
18640,2
19182,0
10367,0
11550,0
12373,0
14094,1
15271,5
17527,2
18138,0
19554,2
10608,0
10854,4
12404,0
14672,2
15974,0
16578,0
16775,5
16796,2
16842,0
18186,2
18584,0
18780,0
19425,0
19652,0
19823,0
19888,0
10661,0
13155,0
13409,2
14336,0
15371,0
16823,0
17257,2
17735,2
18145,2
18837,5
19230,0
10408,0
10708,2
10812,0
11193,0
11257,0
11522,0
12122,0
12194,0
12273,0
13238,1
13929,0
13966,0
14069,1
14813,2
15006,0
15401,0
15914,0
16556,0
17716,0
19104,2
11138,2
11651,0
11872,0
13178,0
13450,0
18476,0
19254,0
19737,0
12211,1
12620,5
12702,5
13557,5
14940,0
16400,0
16563,0
19777,1
10657,2
10774,5
11887,0
13599,0
13849,0
15778,2
18359,0
18512,0
18741,0
19236,0
11460,0
11853,0
12128,0
13165,0
13304,5
13416,5
14323,0
14716,0
15011,0
16593,0
16896,2
17503,0
18096,1
19557,5
19756,0
19908,0
10660,0
12413,0
13441,0
14219,1
15375,4
17284,2
19625,0
19838,0
12975,0
13135,0
14724,2
15510,2
16694,5
17023,5
17380,1
18592,5
19366,2
13680,0
18264,1
18549,0
18877,1
10252,0
10435,4
10482,0
11923,5
12355,4
13453,2
14617,0
14692,2
15116,2
17045,2
17077,5
19009,0
19688,2
19942,1
10935,1
14928,0
19019,0
19608,0
19709,0
15323,0
16200,0
15451,0
19399,0
10634,1
11547,1
12042,0
13872,0
16957,1
18718,1
16815,1
17096,1
19746,0
10026,0
10750,4
11025,0
11314,0
13154,0
19347,0
19813,2
13341,0
13448,0
18953,1
17396,0
17799,0
19045,0
11364,0
16317,0
11085,0
12492,0
13243,1
14773,0
16936,0
17319,0
17598,1
12729,0
13786,0
16498,0
17850,0
12287,0
14124,0
15682,0
17916,1
19295,1
19402,0
12767,2
17953,1
10046,1
15506,1
17233,1
17458,1
17641,2
11794,1
13491,0
15923,2
10404,0
12612,0
15306,1
16002,0
16233,0
19655,0
11934,0
12269,0
12396,0
16251,0
17297,1
19165,0
11671,0
19266,1
11253,0
14048,0
16012,2
10532,0
13096,1
14601,1
12524,0
10121,1
10758,0
14894,0
15680,0
17049,0
18482,1
10056,0
10240,0
11234,0
14535,1
16759,0
17467,0
18766,0
19315,0
11096,1
12121,0
14835,0
15199,0
15934,0
10526,0
11182,0
15979,1
19275,0
17497,0
19907,0
16017,1
17989,0
11091,0
12997,0
12183,0
12775,0
14657,1
17259,0
17740,0
19278,1
13330,1
17291,0
10409,1
13245,0
15169,1
10918,0
11331,0
15603,0
19897,0
19965,0
17724,1
17765,0
15327,0
16431,1
18745,0
19143,0
14113,0
15023,0
16195,0
11535,0
11691,0
12443,0
13518,0
14001,0
18365,0
18387,0
10383,0
13248,0
15393,0
16888,0
19076,0
13363,0
13650,1
13860,1
15738,0
18161,0
11602,1
16964,0
17913,0
10205,0
16765,2
12436,0
15309,0
17294,0
19090,0
11480,0
11787,1
14423,0
12815,0
14021,0
15631,0
10194,0
12570,1
15946,1
10439,1
12132,1
16676,0
19445,0
19487,1
10579,0
12703,1
15570,1
18557,1
13251,1
14529,1
14992,0
17591,0
11219,0
14812,1
14911,0
14777,1
15620,0
13999,1
10284,1
12972,0
14739,0
15675,3
15301,0
17557,0
18135,0
14047,0
15539,1
17505,0
19171,0
10045,0
13122,4
15715,0
17998,0
19632,0
12719,0
15431,2
15447,0
19083,0
17398,0
19993,0
11267,0
14241,1
14473,0
16687,0
19689,1
14077,0
18297,1
10855,0
12727,0
12761,0
13257,0
18596,4
15719,0
17692,0
11534,0
12748,0
14779,0
17336,0
10232,1
13428,0
15966,0
17132,0
10780,1
14917,0
10744,1
11864,0
16564,1
16253,0
16875,1
19964,1
14022,0
16157,1
18578,0
19588,1
13132,1
14391,0
13752,0
15811,0
10325,0
10933,1
11028,1
14393,0
15337,0
13121,1
15607,1
18882,0
12192,1
13553,0
12960,1
13549,0
10484,0
15658,0
17852,0
19259,1
11437,0
16393,0
17189,1
10085,0
12323,1
10561,0
11218,0
11339,0
16634,1
18851,1
19034,1
19115,1
12809,0
12857,0
17325,0
12674,1
14261,0
14962,1
18379,0
18964,0
12576,0
19540,1
10101,0
12023,1
19835,0
15780,0
18894,0
12646,0
16315,0
18316,0
11663,0
11966,0
12034,1
14802,0
12995,0
18684,0
10522,0
14951,0
10713,0
13741,1
15785,4
17538,0
10461,0
12577,0
13024,0
14870,0
16536,0
13436,0
16182,1
12749,4
12998,0
11231,4
12277,1
13038,0
15965,0
11658,1
13571,0
14787,1
12704,0
13386,0
17744,0
11069,2
19722,0
10545,1
14196,0
17595,0
14132,0
18357,0
19527,0
13613,1
14104,0
15120,0
19409,0
16548,0
19727,0
10927,0
11262,0
14571,0
16584,0
15467,0
16037,0
18948,0
17005,4
18733,1
19986,1
17925,0
10041,1
12107,0
10683,0
12186,0
12372,0
12604,0
15049,0
15223,1
10256,0
13442,1
13603,0
13642,1
15652,0
15429,0
17733,0
19442,0
10969,0
11533,0
12445,0
16921,0
18325,0
10528,0
10571,1
17533,0
17771,0
12374,1
16344,0
19988,1
15745,0
17006,0
19223,0
15709,0
18564,0
13516,0
17964,0
10280,0
13229,1
18800,0
11642,1
14256,1
16255,0
11938,0
13533,1
15711,4
17487,0
10192,0
13440,0
17251,1
11328,0
14249,0
17603,0
17874,1
19345,4
14188,0
17501,0
11974,4
12228,0
13387,0
13746,1
11804,1
13377,0
13562,0
19054,1
19559,0
12548,0
13292,1
15619,0
19604,0
16367,1
11977,0
12968,1
17052,0
18007,0
16790,1
17668,0
15564,0
11652,0
14539,2
19541,1
14973,0
17666,0
19237,0
12257,0
19026,1
10858,0
18151,1
18701,0
19659,0
12099,0
12823,0
14742,1
16586,0
17718,0
18189,0
18256,0
10204,0
18169,0
18899,1
11226,0
12629,0
10863,0
12496,0
17214,1
11107,0
12193,0
12339,1
13039,0
16102,0
11712,0
16119,0
10090,1
11372,0
11686,0
12650,1
18744,0
19190,0
10037,1
11903,1
12082,0
12493,0
16911,0
17011,0
18369,0
18974,0
10298,0
12586,1
12840,0
13367,1
14599,1
14226,2
16258,0
17826,2
17997,1
19507,0
10388,1
11591,1
11743,0
13805,0
15598,0
15731,0
16442,0
18786,5
16500,0
18181,1
18281,0
11033,0
11727,1
13099,2
13283,0
13947,0
14632,0
15604,0
10711,0
17863,1
11176,1
15587,0
16369,1
16601,0
16885,0
17273,1
18275,0
18956,0
11782,1
12340,1
13115,0
15500,0
12810,0
12886,3
18930,0
10003,0
10777,0
13504,0
15989,0
15027,0
15862,0
10418,1
15786,0
13411,0
17816,4
12771,0
14833,0
18171,0
14712,0
17759,0
17368,0
14740,4
12432,4
14411,0
12387,0
12044,0
16717,4
17238,0
10083,0
14544,0
16829,0
17318,0
11516,4
14224,0
17066,0
17057,0
11179,0
14474,0
12398,0
19407,0
11023,0
14755,0
15439,0
15729,4
18392,0
18037,0
12111,0
10469,0
19966,0
11044,0
11752,0
12332,0
14075,0
15580,0
19957,0
17328,0
13797,3
19961,0
16056,0
15135,0
15928,3
11502,2
12025,0
15188,4
19553,0
12785,0
17947,0
13358,0
19482,0
16703,4
19053,4
15087,4
15121,0
17419,0
11308,0
12937,0
18626,4
16067,4
18831,4
19731,0
11786,4
15869,0
13317,0
15703,0
14413,4
15632,0
15967,0
15577,0
17770,4
19941,0
16392,0
16862,0
11120,4
11377,0
10883,4
18298,4
16084,4
19405,4
14501,0
16081,4
18377,0
15438,4
17866,0
14416,4
15519,0
14197,0
16900,4
11230,4
16831,0
18326,4
18045,4
14218,0
11171,0
16136,0
18099,4
19699,4
11526,0
17616,0
11760,0
13111,4
10487,0
13615,0
12362,4
17509,4
11570,0
18707,4
19161,3
15182,0
10146,4
13862,4
15477,4
17782,4
11301,4
12732,4
19106,4
13152,4
15352,0
10087,4
15821,3
17089,0
19475,4
19525,0
14491,4
15847,0
18627,4
19912,0
15015,0
12827,4
13303,4
10053,0
17314,0
17890,0
12016,4
15156,0
10170,0
14164,4
11061,4
16077,4
17884,4
10630,0
14395,0
17304,0
12329,4
13086,0
13766,4
18451,4
13943,0
18175,4
18400,4
12752,4
16960,2
10049,0
17584,0
10225,0
12079,4
11740,0
18287,0
19367,4
15512,0
15890,4
11098,0
12508,4
14356,0
16036,0
18079,0
14550,0
10695,4
12930,0
10817,0
18158,0
11894,0
15461,0
16493,0
17582,4
15884,4
19422,0
12229,0
19362,0
11074,4
19528,0
19882,0
11018,0
19151,4
19288,4
15226,4
15563,0
16243,0
16284,4
16750,0
16470,0
17204,4
11907,4
14352,0
17994,3
14520,4
13223,0
10151,0
14734,4
14543,0
12036,0
12677,4
16929,4
17219,4
17033,4
12919,4
17520,4
16707,4
11684,4
13293,4
14434,4
12981,4
17061,4
10070,4
18437,4
19906,4
13142,4
11584,4
12613,4
10465,4
15875,4
16198,4
17632,4
13177,4
14098,4
11363,4
13825,4
17644,4
13206,4
15951,4
17193,4
13193,4
17700,4
16603,4
19750,4
13592,4
12966,4
11957,4
12651,4
12799,4
10097,4
12368,4
15423,4
19946,3
16701,4
13321,4
13870,4
11312,4
11579,4
15020,4
10776,4
19739,4
18825,4
19049,4
15171,4
15863,4
18078,4
18341,4
14417,4
14956,4
19990,3
10937,4
12891,4
10221,4
13308,4
19810,4
19082,4
14978,3
12530,4
13897,3
13369,4
18868,4
17055,4
14616,3
14706,4
18105,4
11849,4
19911,4
11261,4
11359,4
17565,4
10511,4
10018,4
19357,4
14664,4
10921,4
17448,4
19232,4
10449,4
16288,4
18843,4
18176,4
19072,4
16333,4
19031,4
15452,4
10567,4
13876,4
17249,4
19594,4
10551,2
17540,4
12307,4
13517,4
18524,4
19857,4
15141,4
14496,4
10246,4
12032,4
10652,4
10861,4
17949,4
13131,4
15416,4
13948,4
10185,4
19416,4
18241,4
16224,4
13727,4
15558,4
16789,4
12557,4
16776,4
12101,4
14377,4
15617,3
13337,3
18604,4
10607,4
11605,4
13801,4
10740,3
18553,4
17625,4
17665,4
11697,3
15415,3
17060,4
18142,3
18887,3
19414,4
11137,4
11180,4
17605,4
14172,3
16300,4
12254,4
17491,4
12341,4
15428,4
17125,4
19473,4
16419,4
16650,4
14537,4
14990,4
12641,4
14904,4
15464,4
17455,4
19460,4
16856,4
11130,4
11908,3
15315,4
16544,4
18729,4
19551,4
19945,4
12083,3
13683,4
14440,3
11886,4
12695,4
10460,4
10765,4
18077,4
19723,4
19929,4
12638,4
16076,4
17282,3
11996,4
15294,4
19611,3
10736,4
14380,3
15192,4
17048,4
18071,4
11403,3
14020,4
10898,4
11626,4
13812,4
14327,4
15376,3
17019,4
18015,3
11580,4
13375,4
14842,4
16194,4
16710,4
18222,4
12280,3
16254,4
18112,4
17218,3
18842,4
12713,4
17762,4
19395,4
19571,4
13648,4
16752,4
18952,4
19257,4
15362,3
15560,4
16778,3
17845,4
19649,4
16528,4
19787,3
12165,4
13782,4
15339,3
16713,4
18946,4
19448,4
10431,3
17430,4
12148,4
13398,4
14095,4
14161,4
16658,4
17315,3
12718,4
15575,4
15576,4
10703,3
18924,4
10098,4
14743,4
19262,4
16824,4
12414,4
13011,4
15256,4
16403,4
17086,4
11080,4
12532,4
12931,3
19995,4
10873,4
16647,4
19406,3
19976,3
11000,4
11960,4
13412,3
10509,4
14492,4
17349,4
18479,4
10904,3
14335,3
16000,4
12708,3
14606,4
11735,4
13669,3
16248,4
11345,4
11885,4
13067,3
13482,3
13738,4
16849,4
19743,3
11928,3
13985,4
12313,4
14126,4
17078,4
18589,4
11509,4
15571,4
12597,4
13083,4
14775,4
11751,4
12717,4
13305,4
13902,4
17300,4
18076,4
18999,4
12286,4
12833,3
14081,4
14406,4
19566,4
11746,4
14321,3
16691,3
17338,4
17824,4
19156,3
13102,4
14358,4
14816,4
15853,4
10673,4
11833,4
12902,4
13080,4
14147,3
10807,3
13289,4
15285,4
16495,4
13112,4
15692,3
17513,3
11050,3
11086,4
19216,4
19267,4
12626,3
10723,4
11517,4
19180,4
13468,3
14704,4
16619,4
18065,4
19931,4
10300,3
10406,4
10712,3
14572,4
16412,4
17776,4
18609,4
16666,3
18776,4
11852,4
12209,4
12469,4
12912,4
13146,3
14857,4
15749,3
10396,4
10775,4
13000,3
17434,4
17575,4
19006,3
11175,4
13705,4
15398,4
16426,4
17223,4
19293,4
16787,4
16952,3
19593,4
15259,4
16024,4
10310,4
15048,3
18148,4
19899,4
12973,4
16352,4
17937,4
19994,3
10925,4
12033,4
14490,4
11366,4
11736,4
14867,4
15245,4
18040,4
19757,3
11148,3
18518,3
18673,3
16538,4
12598,3
14844,4
18144,4
10235,3
10275,3
13912,4
18234,4
18358,4
16416,3
18333,4
19741,4
10819,4
14387,3
16137,4
14063,3
14168,4
15139,4
12635,4
15684,3
17847,4
13372,4
13525,4
15019,4
15314,4
17416,4
13775,3
17269,3
18788,4
14505,3
15649,3
18114,4
18540,4
19879,3
12636,3
16610,4
17917,4
14913,4
18023,4
10440,4
11229,4
11917,4
16649,4
10078,4
10690,3
16270,4
17446,4
11319,4
13724,4
14637,4
15458,4
16216,4
17299,4
17642,4
19023,4
19091,4
19494,4
12662,4
16729,4
19560,3
10281,3
14092,3
11440,4
17124,4
18572,3
11265,3
12488,4
15972,4
16553,4
16714,4
17550,4
17779,4
17946,4
18646,4
19291,4
14369,3
15655,4
16517,4
18039,4
18182,4
18993,4
12605,4
13868,4
19276,4
12778,4
13968,3
14233,4
11816,4
15723,4
17748,4
18086,3
13489,3
14414,4
16784,3
12220,4
14290,4
19818,4
10662,4
14300,4
17522,4
10760,4
11779,4
12078,3
12331,3
15647,4
16592,4
17823,4
19855,4
18594,3
13127,4
15229,4
16534,4
10202,4
12167,4
15018,3
11404,3
14794,4
18748,4
18997,4
10606,3
12134,4
12478,4
14673,4
15157,4
15691,4
15702,3
16807,4
18230,4
18340,4
18919,4
19585,4
13204,4
18723,3
18562,4
14906,4
18600,3
13492,4
14653,4
15127,4
15997,4
17387,4
12182,4
13090,4
16573,4
15261,3
17790,3
18012,3
12621,4
15117,3
15350,4
16607,3
17108,4
16935,3
17654,4
18579,4
10578,3
