id,label
10439,4
11209,2
12325,1
13154,1
13558,2
15887,1
16100,1
17052,2
17931,1
18651,1
19372,1
12141,2
13581,1
13860,4
15711,2
18375,1
19653,2
10002,3
11437,1
12075,1
13165,1
13251,4
15301,1
17119,1
18259,1
12218,1
12222,1
14090,1
14755,1
14860,1
15754,1
16050,1
16348,2
17485,1
17799,1
18264,4
18667,1
18756,2
19718,2
10487,1
10713,1
11903,4
11933,1
12935,4
14559,1
15862,1
16304,2
16432,2
16593,1
17503,1
17724,4
19911,1
12779,1
15337,1
15772,1
15861,1
16041,1
10532,1
10698,1
12548,1
14687,1
16037,1
16694,2
19942,4
11986,1
15162,2
15293,1
16193,1
17628,1
19201,3
10949,1
10967,2
11659,1
12111,1
12894,1
13112,0
14911,1
16425,1
16810,1
17435,1
17921,1
18812,1
10080,0
14326,1
14766,1
14836,1
15397,3
15560,3
15882,2
16609,1
18715,1
18882,1
19231,1
19295,4
19492,3
19756,1
12259,3
12498,1
12643,1
12655,1
12933,3
13376,1
14356,1
14598,0
15182,1
15971,3
16213,0
16428,1
16621,2
16713,3
17812,3
18051,5
18152,4
18164,2
18300,4
10863,1
11422,1
12328,1
12785,1
12925,1
13824,1
18255,1
19541,4
19608,1
10150,1
10383,1
10603,1
10740,1
13372,3
14508,1
14607,1
14983,1
19098,0
19659,1
13137,3
14514,1
14638,0
15746,3
15846,3
16601,1
17122,3
17604,1
17715,3
17718,1
17875,1
18358,3
19056,3
19374,3
10794,5
11655,1
12761,1
13650,4
16143,1
16986,2
17247,5
18546,2
10093,0
10232,4
11038,2
11217,0
13572,3
17771,1
18941,3
19112,4
11536,1
13518,1
13817,1
14396,1
16134,3
16419,3
17059,2
17145,1
11052,2
12771,1
13912,3
14063,3
14168,5
14369,3
14476,1
14842,0
15023,1
16235,3
18652,0
19172,4
12564,1
15271,1
16682,1
17206,3
17756,1
18658,4
18727,1
19420,1
19548,1
19903,1
10367,1
11727,4
11849,1
13135,1
13172,1
15394,1
16534,3
17089,1
17531,3
18850,4
10654,3
13535,1
14628,1
16618,1
16885,1
17501,1
17901,1
18060,3
18190,0
18512,1
10363,3
11804,4
13853,5
15119,3
15632,3
17041,0
18301,3
19007,2
19091,0
19230,1
19936,5
10750,1
12241,1
12300,0
12656,0
13442,4
14223,3
14656,5
17063,1
17762,3
18596,1
19267,3
10537,0
10720,0
11580,0
12277,4
12586,4
12960,4
13236,4
13903,2
13945,2
14851,3
16559,0
16773,1
18173,5
18454,0
19347,1
19611,3
11123,1
12770,3
13288,3
15452,1
15598,1
16259,1
18241,2
19727,1
10481,1
10634,4
11253,1
11768,3
11945,1
11967,1
12083,3
13189,1
13658,1
13786,1
14589,1
14899,4
16963,3
17299,5
17616,1
17795,1
17874,4
11846,1
12575,1
13881,3
14644,3
15117,3
17100,1
18232,1
18256,1
19807,2
11186,1
11637,1
11845,2
12944,3
14056,1
15537,3
17376,0
18297,4
19198,3
19237,1
19278,4
19400,1
19475,1
11419,3
11818,1
12440,3
12624,1
15214,2
16325,1
17446,3
19669,1
10649,1
10997,2
15184,0
17483,1
17987,3
18641,5
19742,5
19777,4
19859,3
11277,3
11937,3
12376,3
12642,3
15439,1
15712,1
16174,1
16767,3
17242,1
10936,1
12001,3
12219,1
12986,1
12988,3
13542,0
17661,0
18909,5
10170,1
10492,2
11393,0
11652,1
14645,3
15922,4
16057,3
16220,3
16619,3
17960,1
10117,1
11001,1
11232,1
11682,1
13234,0
14464,1
14712,1
16868,1
10175,0
10514,3
11704,1
12807,3
13155,2
14022,1
14657,4
14988,0
15154,1
15222,1
16167,3
16778,3
17814,1
17913,1
18165,1
18430,1
18916,1
18921,2
11516,1
11615,3
12072,2
14196,1
15530,0
15559,2
15654,1
16209,1
18924,3
19257,3
19279,3
12160,1
12194,1
12323,4
12439,1
12717,3
13369,1
15692,0
15778,1
15807,1
16412,3
16511,1
18597,3
18996,1
19986,4
10171,3
11213,1
12820,2
14468,1
14562,1
16378,1
16716,3
16812,1
17497,1
18741,1
18828,2
19409,1
19519,1
11756,0
13844,3
15302,3
15593,3
17050,5
18873,3
10041,4
10498,3
12023,4
13051,3
13204,0
13728,3
14503,0
17717,5
11141,3
13182,3
13716,3
15826,5
11225,3
12281,3
13868,5
15749,3
10112,0
12389,0
12696,0
14774,0
19833,3
10483,3
11640,3
13199,3
16646,3
17095,3
18293,3
19018,3
10033,0
10335,3
11302,5
11432,0
13383,0
13483,5
13686,3
15700,3
17444,3
19058,3
12014,3
15318,3
16635,5
19350,5
15410,3
15789,3
16771,3
19057,3
14051,3
15107,0
16557,3
18855,3
12041,0
13340,3
13838,5
17093,0
17175,3
10796,0
11103,3
13311,3
13454,3
18166,3
18222,3
10339,0
16647,0
17040,3
10431,3
18990,3
13700,3
14489,3
18290,3
11928,3
12157,5
12733,3
14335,3
15084,3
17823,0
18731,0
19743,0
11316,5
16402,0
16501,5
19250,3
19945,3
11482,5
15790,5
15040,3
15336,3
15886,0
11541,3
11710,0
13900,2
12654,3
16928,3
17877,3
17134,3
19178,3
19591,0
11528,3
14750,5
16368,0
16718,3
19658,3
13100,5
17685,3
17809,3
18080,3
19455,3
15591,3
16852,0
18922,3
19551,0
19730,3
13669,3
14805,3
10665,0
13350,3
13412,0
14797,0
14915,3
17101,0
15170,3
15376,3
11228,3
16762,0
17825,0
11877,5
12366,0
15748,3
16863,5
16162,3
17290,3
17418,3
19114,3
11330,3
14134,3
15478,5
18148,3
18752,0
12202,0
12621,0
13984,5
17400,5
18618,0
18997,3
19818,0
11601,0
18340,3
19649,3
14313,3
15543,3
16604,5
11833,0
13164,3
18555,2
13894,3
14924,3
15183,2
17963,3
19896,3
10460,3
19276,3
18472,0
18676,3
13125,3
16528,3
16803,3
17349,3
12489,0
17042,0
17481,0
16076,5
16383,0
17915,0
13896,0
14018,3
15227,3
15983,3
19108,5
16229,3
18240,0
15034,0
16437,3
17269,5
18975,3
12943,3
13920,3
14081,3
15659,5
15813,3
18788,0
19736,3
14433,3
14452,0
17980,3
10462,3
11040,0
11075,3
11080,5
11581,3
11753,3
13536,5
17824,3
10032,3
10707,3
14967,3
15321,3
17217,3
12306,3
14412,0
15019,0
15137,0
17073,3
17522,3
12423,3
17500,3
12458,3
15668,3
18630,3
12263,0
15468,3
18958,3
19809,3
13677,3
15980,3
15314,2
15995,3
18174,3
11885,3
13595,3
14086,3
14098,0
15016,3
10515,5
13055,3
14727,3
15127,5
19733,3
16518,3
18770,1
18973,0
19579,3
10440,3
10513,3
10877,2
11466,0
16772,5
18114,0
12205,0
12433,3
13106,3
14272,5
19511,0
19926,3
10832,2
18858,0
18923,3
19933,1
10842,3
11300,3
13955,0
19341,0
19389,0
11907,0
13360,2
15948,3
16931,3
19180,0
10157,3
11781,0
13242,0
14775,0
10228,3
11206,1
11634,0
17074,5
10088,5
12818,0
13425,3
15260,1
16089,0
16142,0
18257,3
14238,3
14558,0
15112,5
13004,3
13605,2
14347,3
16479,3
16712,3
17086,0
17903,3
18842,3
14301,3
18429,3
14233,2
15834,3
18234,0
10399,3
10458,5
12414,3
13908,0
14743,3
15986,3
17090,3
18025,3
11006,3
11508,0
10662,3
14990,3
15850,0
19052,3
14322,3
10239,3
12712,2
13591,1
16121,5
18276,0
19769,2
10262,5
13231,2
14321,3
17019,5
18772,3
11636,0
12216,3
17651,0
12119,3
12558,0
16300,3
19787,3
11908,0
14376,3
10880,2
11344,3
11430,0
11665,0
12746,5
14456,0
19443,1
11551,0
13146,0
10790,0
10970,3
11236,0
15860,3
16784,3
17338,2
19607,3
11973,0
15033,3
16881,3
18818,2
11842,0
12135,2
19090,2
19100,5
10850,3
12297,5
17414,3
10956,3
11022,3
12327,3
12468,3
14300,0
14358,3
18642,3
19047,2
15666,3
16328,3
11087,3
15464,3
10310,0
13753,0
17590,3
18576,3
19243,3
19817,3
11654,0
18516,3
19954,3
11993,0
15702,5
18571,3
15147,3
17793,5
18680,3
18928,2
18986,3
11693,1
13029,0
13775,3
15064,5
16659,3
17999,0
18671,3
10538,3
10898,0
11146,0
11733,5
11785,3
14523,3
16461,2
16889,3
17821,0
18579,3
19493,2
11211,5
12403,1
14385,3
15932,3
16952,3
18757,0
13660,3
13731,3
17245,3
19126,3
12018,3
14845,0
18261,2
11944,3
18385,0
19042,3
19535,5
13011,3
13673,3
15213,3
15957,3
16334,3
18624,3
15628,3
17262,3
18230,3
19895,3
10566,3
15203,3
15955,2
19604,1
10281,0
12589,3
19380,3
10109,3
10824,3
11457,3
12139,3
15684,0
12946,3
12947,3
14584,1
18549,2
10991,3
11335,3
14502,3
14537,3
14039,3
14107,3
14273,3
19006,3
16391,1
17647,5
19572,3
17752,3
13067,3
13464,5
16416,3
12112,3
12713,3
13366,5
14630,3
16091,3
18583,2
16976,3
19226,0
19569,5
10656,1
13381,3
17014,5
10287,3
15823,0
16149,3
17581,3
12292,2
14673,5
11405,3
12010,5
12237,3
16360,3
18305,5
19013,3
14305,3
15777,3
15825,3
17885,0
17968,3
18589,0
11015,3
18014,0
18904,5
13289,3
13499,3
10896,5
13585,3
14176,0
15305,3
16423,3
18982,3
19344,3
19921,0
10814,5
11816,5
14555,0
16801,5
17614,3
18128,2
11167,3
11404,3
12302,3
12345,3
13486,3
11955,1
12869,3
15294,0
15633,3
16270,3
10951,5
11366,5
12479,5
13648,3
19940,3
10202,5
12040,0
16607,0
17370,3
14822,1
14936,3
10686,5
10688,3
12882,3
17205,5
11265,3
12833,0
15917,0
17356,3
10631,2
11493,2
17696,5
18200,0
11027,3
14749,3
16024,3
16194,3
15258,3
17845,5
10135,0
10457,3
13001,3
14148,0
18466,5
19264,3
10258,5
10754,0
12511,0
15002,3
16078,5
16918,0
17535,2
18740,3
19154,3
10155,3
10838,0
10174,3
17149,3
17827,5
10391,5
11050,5
13592,5
16565,3
17305,0
18272,3
18324,0
18881,3
19229,5
12532,0
18796,0
18859,3
10959,3
11418,3
13641,3
15098,5
12249,0
14135,3
14286,5
14343,5
15263,3
16228,3
16710,3
17265,5
18491,2
10663,3
11066,3
16818,3
18422,2
18863,3
10142,3
10840,3
10848,3
12125,5
13083,0
13232,3
14932,3
18632,5
12250,5
19585,3
13319,3
14289,3
14949,0
10091,3
10672,3
12338,1
12539,3
15407,2
15041,3
17589,3
18253,3
18465,2
15118,3
18621,5
10760,3
17456,5
10235,3
12313,3
14725,3
19087,5
17627,3
17785,3
16137,3
16779,3
17575,3
10670,3
17156,3
11769,0
18316,2
12191,0
16454,5
15269,5
15947,3
16110,3
16763,3
10934,3
13621,1
15534,5
10673,5
11089,2
11697,3
14066,3
19244,3
12579,3
13738,5
15086,0
15339,3
18017,3
19931,3
12469,3
17615,5
10797,0
14572,0
14803,3
14982,3
17450,5
11440,0
11490,3
12751,3
10870,1
12234,3
14472,5
17012,3
13905,3
17802,0
18952,3
18979,3
14885,0
15770,1
19473,3
12096,3
12295,5
15622,3
19444,1
10853,3
12501,3
14570,3
16726,3
17631,3
18183,5
10671,3
11542,3
13117,3
13450,2
14080,3
16873,3
17271,3
17892,3
10719,0
15562,3
17067,3
19975,3
14519,5
17981,5
18978,3
10316,0
10359,0
14437,5
12380,5
14095,3
15082,1
15313,0
16222,3
16553,3
19312,5
11548,5
11917,3
15445,3
14441,3
17309,3
18077,5
10500,2
15972,0
16115,5
16599,3
12902,5
17000,3
18216,3
19271,3
13246,5
18381,3
10022,2
18853,2
18189,2
13752,2
11783,2
19095,1
10941,2
17763,2
16775,1
15619,2
12758,1
14879,2
19554,1
19714,1
12678,1
17159,1
14800,2
18280,1
13457,2
12729,1
12767,1
10484,1
16156,2
18523,2
10546,2
18536,1
17321,1
15479,1
12918,1
13619,1
10143,1
13934,2
11958,1
18271,2
12864,2
15347,2
14815,2
17112,2
14214,2
18024,2
19224,2
17227,1
15441,2
19012,2
17106,2
11718,2
11203,2
13521,2
17923,2
11699,2
15329,2
17495,2
13977,2
19746,2
14546,2
14824,2
11802,2
12582,2
15097,2
12158,2
18193,2
16653,2
17749,2
10615,2
19802,2
11622,2
10930,2
19982,2
14539,2
10145,2
14154,2
14021,2
16241,2
10325,2
11792,2
18679,2
16587,2
11803,2
11887,2
11369,2
18780,2
14077,2
17725,2
13991,2
16263,2
12669,2
12739,2
10508,2
13610,2
13804,2
14226,2
15586,2
15631,2
11347,2
16494,2
14325,2
10192,2
11553,2
10233,2
19399,2
10319,2
13805,2
10761,2
18588,2
10977,2
11492,2
14736,2
18564,2
16568,2
19076,2
12974,2
11534,2
17905,2
11328,2
16087,2
19469,2
14423,2
16822,2
16719,2
18127,2
11896,2
18246,2
18584,2
11085,2
18747,2
15194,2
19416,2
18578,2
14781,2
12420,2
14866,2
14878,2
13408,2
19485,2
14516,2
18369,2
13313,6
13826,6
14338,6
11780,6
14853,6
14854,6
18950,6
12293,6
11778,8
12805,8
15367,8
13322,8
14859,8
11278,6
11279,6
10762,8
14353,6
14863,8
13843,6
17428,6
15893,6
12311,6
12312,6
19479,8
14874,6
13339,8
15387,8
13854,6
17951,6
13344,6
12832,6
16418,6
19491,6
11303,6
18473,6
10282,6
14379,6
18477,6
17454,6
11311,6
15408,8
12850,6
16435,6
17460,6
11317,6
12854,6
17463,6
17973,6
19513,6
15925,6
17975,6
19514,7
12856,8
13890,8
14403,6
11333,6
10309,8
18508,6
15437,6
16975,6
18000,6
19027,8
17494,6
11863,6
14424,6
18006,7
16473,7
13405,6
11874,6
13922,6
14435,6
11876,8
19048,6
10345,8
12906,6
17516,8
13424,6
19570,6
11383,8
10876,6
17024,6
11396,8
14470,6
13958,6
12425,6
12426,8
12939,6
18059,8
18062,6
14991,6
13456,6
12945,6
16527,6
18574,8
18580,6
13460,8
15000,6
12442,6
16028,6
17053,6
17054,8
13982,8
19617,8
11941,6
19110,6
19622,6
17576,8
19627,8
15532,6
17069,6
16045,8
18607,6
13485,8
12977,6
15095,8
13495,6
15550,7
17087,6
19137,6
16065,8
11462,8
18119,6
14024,6
11464,6
15050,6
13003,6
19145,6
18123,8
14033,6
11476,8
18645,6
15062,6
16598,6
11991,8
14044,6
14045,6
19682,8
10467,7
14052,7
16615,8
11496,8
19690,6
16111,8
15601,6
10996,6
19189,6
18678,6
15094,6
15096,6
11512,6
12024,6
13563,6
19700,6
13564,6
18686,6
