id,label
10293,4
11969,1
12603,4
12979,1
13096,3
13448,1
15182,1
16576,4
17049,0
17187,1
19387,4
19527,1
19815,1
10292,4
11737,0
12374,3
15008,4
17680,0
18057,1
18286,4
10012,0
12624,1
13714,4
15010,0
17169,4
10150,4
10704,1
11098,1
11889,1
13589,1
14948,4
15194,1
15451,0
16775,4
17902,1
18008,1
19655,4
19955,4
11172,1
11444,2
13820,4
14047,0
14113,0
15025,1
15710,4
15867,4
16304,1
16332,4
17505,4
18704,4
19093,4
19882,1
11096,3
12034,3
12276,4
13121,3
17604,1
18263,0
18738,1
18926,4
19078,4
10162,1
11033,1
12357,1
14419,1
14755,1
15067,4
16187,1
17195,4
18843,2
19315,1
19925,4
10240,0
12224,1
13363,4
14783,1
14878,1
16181,4
18158,1
18690,4
19120,0
10836,1
12804,0
13508,4
13647,1
19907,4
10246,2
10256,1
10943,1
11902,4
12500,0
14213,1
14739,0
14766,4
16075,1
16243,1
17625,0
18357,1
19045,4
19858,1
10609,1
11642,3
11783,1
12429,2
13388,4
14288,1
15187,4
16979,4
17603,1
19231,1
11493,1
11504,1
13159,4
14533,4
14593,1
14983,1
14998,1
15277,1
15358,4
16591,4
16825,4
18244,3
12493,0
12590,1
12678,4
14496,4
14724,4
16016,0
16333,1
17009,1
17913,4
18220,3
19031,4
19839,4
11536,4
13991,4
14562,0
15301,1
16171,0
16660,0
16930,1
17792,1
17826,1
10383,1
10737,4
11338,5
13924,1
14916,1
15345,1
15355,0
18058,4
18392,1
19107,1
19652,4
10631,4
10918,4
11056,1
11107,4
13404,4
13860,3
14002,0
14241,3
15429,1
16272,4
16810,1
17286,3
17347,4
17880,4
19422,1
19594,1
11671,4
12044,4
12445,0
12857,1
13358,1
13591,1
13695,4
14550,1
16493,4
10394,0
10997,1
11478,1
11669,4
13378,4
14792,0
16193,1
18747,0
19230,1
10090,3
10854,1
12779,1
14352,1
15862,4
16757,4
16923,1
17538,4
18356,0
18866,4
19254,1
19632,4
10927,1
11738,1
11887,0
11972,4
14741,2
14911,1
15214,1
16751,0
16953,1
18128,0
18369,0
19295,3
10891,4
13036,4
13794,1
15370,1
15922,3
15956,4
16127,1
17030,1
18100,1
18289,1
12750,1
12815,1
13247,1
13687,4
14165,1
14476,4
15712,4
16442,1
17421,4
18523,1
18742,0
19659,0
10041,3
11946,4
11963,2
13030,1
13315,4
13884,1
13897,1
14124,4
16340,0
17714,1
17749,1
17873,1
18050,4
18851,3
19415,4
10418,3
11488,4
11743,1
13165,1
13872,1
14712,4
14752,1
14779,4
15371,1
15607,3
16488,0
17052,0
10015,4
11726,1
11792,1
12043,3
14234,4
15379,4
16391,1
17866,1
18692,0
11083,1
12218,4
12767,1
12811,4
13667,0
16056,1
16347,4
16894,1
17063,1
18387,0
18656,1
10879,1
13085,4
13569,4
18406,4
19990,0
10349,1
10821,1
11297,1
12042,4
12338,4
12398,4
12680,1
14236,1
15533,4
16545,0
18079,1
18316,4
10801,3
12583,1
12644,0
12749,0
13999,3
14487,4
15196,0
17483,1
18061,0
18140,1
18162,0
19022,2
11341,1
12023,3
12305,1
14539,4
15044,0
15453,4
15631,4
17325,0
17584,0
17692,4
17718,0
17814,1
12998,0
13009,0
13248,1
13518,1
14180,1
14716,4
15072,4
15416,4
15438,0
17251,3
18519,4
19009,1
19339,1
19559,1
10172,0
10374,2
10620,4
13562,1
14166,4
15165,3
15577,4
15682,4
15775,4
16750,1
18549,0
18585,0
11044,4
11692,0
12211,3
12375,4
12396,1
13977,1
14373,4
15646,0
16378,1
16543,0
19237,0
11741,4
11978,1
14226,4
15027,1
15028,1
15260,4
15738,0
15870,1
16100,4
17025,3
17996,0
10107,0
11727,3
12016,4
12443,0
15467,1
16185,4
16251,0
16885,4
16967,4
16986,1
17901,1
18422,4
19157,1
19423,1
10014,1
10085,4
10500,1
10868,2
10986,1
11801,4
13640,1
16364,4
16832,1
17875,1
18161,0
19165,0
10420,4
11641,1
12135,4
13115,1
13621,4
14721,0
15082,1
16590,4
18465,1
18546,4
18714,4
19155,4
19653,1
10607,5
11561,0
11718,4
12953,1
15500,4
15620,1
17942,1
10319,4
10571,3
13072,1
13921,4
14280,1
15242,1
18744,1
19819,4
10026,1
11186,0
12866,1
14391,1
15228,4
15949,0
17467,4
19192,1
19204,0
19310,0
19722,1
10744,3
10863,4
11602,3
12325,0
12436,1
14116,4
16255,1
17535,4
18274,1
18578,4
10331,1
10830,1
13233,1
13484,1
13627,1
15135,1
16102,0
19265,4
12182,2
12292,0
12524,1
13805,0
14054,4
14339,1
14836,4
18072,1
19640,1
19813,2
10495,4
12668,1
12719,4
12960,3
13512,0
15169,3
16946,1
17304,0
18177,4
18837,4
19538,1
10280,4
11170,1
12401,4
12924,1
15161,0
15731,1
15819,4
16011,4
16732,4
18132,4
10930,1
10936,1
14607,1
15934,4
15966,1
15989,1
16790,3
17870,4
18101,1
18264,3
19051,1
19400,4
19842,1
10621,2
13065,1
13099,4
14219,3
15929,0
16177,4
16871,2
11958,4
12863,4
13450,4
10146,4
11896,4
12324,1
12496,0
12564,1
12604,1
12776,1
14101,4
14514,4
15642,4
16155,1
16400,4
16630,4
16705,1
16719,4
16823,0
17045,4
19284,2
19363,5
19403,1
19485,0
19769,4
11257,1
11459,4
11460,1
12470,3
13876,1
14249,1
14559,4
14951,1
16653,0
17235,4
13496,4
16676,1
17191,1
18707,1
19689,3
10002,0
10151,4
10469,4
10913,3
11218,4
11308,0
14473,1
14641,0
14992,0
15967,4
16105,1
16365,1
17571,4
18328,1
10777,4
11035,1
11231,4
11591,3
12029,3
12534,1
13615,4
13680,4
14356,1
14547,1
14631,0
17259,4
17733,1
18271,1
19010,4
19425,1
10215,0
11358,4
12269,1
12509,0
14468,1
14815,4
14917,0
15327,1
16425,1
16618,0
16743,1
16848,4
18601,1
19988,3
11203,4
11622,1
11977,4
12975,1
13178,4
13229,3
16040,1
16182,3
17328,0
17759,5
18592,0
19903,4
19965,4
10115,1
10194,1
10706,2
11819,1
13044,4
13359,1
13423,1
14869,4
15694,1
15961,1
16524,1
16960,1
17735,4
17890,1
18255,1
18428,1
18850,3
10855,0
11901,4
12473,4
13292,3
14571,1
15337,1
15743,4
15874,1
16717,0
10298,4
10652,0
12188,1
14224,4
14386,4
14868,4
17778,0
17871,1
18708,1
19090,4
10381,4
11328,1
12128,1
14408,1
14742,3
15741,1
18137,2
18326,2
18762,1
19079,1
10452,1
11632,0
12582,1
12894,0
13308,0
13498,1
13556,1
15727,0
16432,1
16921,1
17006,4
17352,0
17770,4
18679,1
19807,0
10976,4
12986,1
13092,4
13408,1
15074,1
15757,4
16322,1
17443,4
18280,4
18766,1
18800,1
10522,0
11193,4
11655,1
11712,4
13613,3
14108,1
15116,1
17380,3
17461,0
17938,4
18037,1
18450,3
18894,4
19232,4
10049,4
10473,1
11129,1
12176,1
13335,0
13369,1
14576,4
15431,1
15434,4
16317,1
17171,4
17908,4
17965,4
18476,0
19255,0
19365,1
11262,0
14395,1
16937,3
17183,1
17666,4
17967,0
18977,4
10082,4
10402,0
10540,0
10564,4
11560,1
12241,1
12575,1
12785,1
13131,2
13189,1
13599,1
13693,4
13752,4
14894,0
15006,4
15518,1
15901,0
17636,4
18374,4
18640,1
19097,1
19482,0
10272,0
13504,0
13558,1
14445,1
14757,1
15758,1
15937,1
17931,4
18853,1
10532,4
10835,1
11347,1
11520,4
11572,4
11714,3
12761,4
12997,4
14804,1
15199,1
19835,4
10666,1
11938,0
12842,1
13086,1
13428,1
13799,0
16036,0
19799,4
10409,3
12765,0
10630,1
13224,4
13939,1
16087,1
16586,1
16678,1
19115,3
19878,1
12006,4
14982,2
16200,1
16731,4
17159,1
17850,0
18047,1
12752,4
13169,1
13208,0
16380,4
16983,1
17110,4
17485,4
17985,4
10656,1
12328,1
13236,3
17961,1
18281,4
19223,4
19402,0
10629,0
11659,0
12970,4
13440,4
14269,4
15156,0
15745,5
16323,4
16578,1
17151,4
17318,5
19278,3
19288,4
10205,4
10933,3
14649,4
14828,4
14956,4
15341,1
16286,4
17059,0
17228,1
19326,1
19574,1
11372,1
12287,0
17591,0
18203,4
18583,4
19037,0
19554,1
10508,0
11935,4
13207,1
13382,2
14196,1
14773,0
15288,1
17066,1
18343,0
10513,1
10634,3
11909,4
14592,1
14646,1
14971,0
15023,0
15703,1
15786,1
16143,1
16344,4
16491,1
17076,0
18169,1
18311,0
19224,4
19472,1
19645,2
10193,4
10567,4
11843,4
13347,1
14420,4
14506,0
17799,4
17829,1
18299,4
18359,4
19112,3
10518,1
12107,4
12406,0
16621,4
16879,1
17055,1
17668,4
18596,4
10022,0
10758,1
11267,0
11955,4
13618,0
13663,1
13763,4
15780,1
15840,1
16556,4
17327,4
18603,4
19604,4
19716,2
10721,1
10732,1
11533,4
11570,4
12056,1
12474,1
18225,0
19857,0
10134,4
10757,4
10880,1
11171,4
12480,0
12948,2
14884,1
16226,0
17081,1
17233,3
18613,4
18761,4
19823,1
10492,0
10577,1
11397,0
11605,1
11656,1
12944,1
12995,1
15482,1
16345,5
17321,1
18354,2
19601,0
10603,1
12236,1
12403,4
13557,1
14110,4
14336,0
15719,1
16348,4
16759,1
17057,1
17439,1
17548,0
18297,3
18877,3
19536,4
11453,1
11787,3
11919,1
11930,4
13966,4
16734,1
17089,0
17561,4
18722,4
18801,4
11802,1
12629,1
13172,4
14197,1
16241,4
17344,1
18300,3
12735,0
12764,1
13238,3
15145,1
15452,4
15736,1
16370,0
16933,4
16971,1
17371,4
19528,0
11498,0
11598,4
11772,4
12005,0
12630,0
12974,1
13505,4
15439,1
15709,4
15899,1
18848,1
10494,1
13801,1
13947,0
14930,1
15247,1
15381,1
17319,1
18038,1
19095,4
19608,0
11424,1
11658,3
15055,1
15174,5
15332,4
16159,1
16670,1
17320,4
19409,1
10289,4
11068,1
12084,4
13350,0
15766,1
16424,0
17132,1
19011,0
19347,1
19969,1
10482,4
10804,1
11219,1
12643,1
13637,1
14800,1
15375,4
15605,0
15652,1
16568,4
16674,0
17209,2
18388,4
18445,0
18695,4
19322,1
10058,4
10659,1
10683,0
10812,1
10985,1
11253,1
11628,4
12405,1
12669,1
13903,1
17109,0
18154,4
18447,1
18491,1
18786,5
18930,0
18933,1
10373,1
14833,0
15352,4
15765,2
17145,1
17149,4
19172,3
19269,1
19911,1
10160,1
10266,4
12513,4
12679,1
14706,4
15334,4
17011,1
17556,0
18536,1
18581,1
19688,4
19996,4
10643,1
12194,1
12257,4
12407,4
13019,1
13272,1
13521,4
14715,4
15393,1
15409,4
15595,4
15732,1
16315,0
16672,1
10000,4
11740,1
13317,4
15617,2
16276,1
18004,4
18187,4
18379,1
18489,1
18733,3
19876,4
19991,4
11269,4
12132,3
12141,1
12766,0
12888,1
13215,4
13619,1
15717,1
16777,0
17164,4
18604,1
19054,3
10094,0
11690,4
12339,3
12459,1
13878,0
14074,4
14192,4
15814,4
16294,4
17419,1
18375,1
19407,1
19519,1
11052,5
11994,4
12337,4
15447,0
17501,4
17765,4
19966,1
10231,4
10615,0
14584,4
15011,1
16037,1
16157,3
17163,1
18751,4
19059,4
10021,1
10636,2
11846,0
12727,4
13038,4
14214,1
14306,0
15561,1
16034,4
18468,4
18839,0
19220,3
11093,1
14146,1
14528,4
16427,1
17353,4
18427,0
18730,4
19345,4
19443,1
10045,0
10722,1
12504,1
13674,0
14200,0
16156,4
16367,3
16822,1
16902,1
17227,4
19964,3
10185,4
10487,1
12527,4
12937,1
13411,5
13436,0
14048,1
14121,4
17953,3
19218,2
19275,0
19371,4
11270,4
12277,3
12655,4
15015,2
16002,4
16733,0
17930,1
18007,1
18208,1
19364,4
19366,4
10375,1
12809,0
12925,1
14325,4
14858,0
15481,4
15807,1
15993,1
16202,4
16392,1
17711,1
18430,1
19756,0
12612,0
13005,4
13120,4
13987,1
14069,3
15222,1
15658,0
16132,1
17201,4
17222,0
19737,4
19874,1
10415,1
11038,4
16160,4
17698,4
18715,0
18996,1
10320,4
10698,4
11550,4
11752,1
12984,1
14043,1
14557,0
14790,1
15097,1
17557,1
18921,4
19678,3
19992,4
10756,0
10983,1
11486,4
13330,3
14959,1
15772,4
16533,4
18330,3
18438,1
10975,2
13213,4
14368,4
14611,0
16148,1
17324,1
18275,1
18705,0
10003,0
10529,4
12122,1
12444,1
13813,4
16325,0
17005,4
17798,0
19761,1
10488,4
10740,1
10766,0
10772,1
11585,4
14431,1
14926,4
15113,4
15250,0
15521,0
17635,4
18685,1
10362,4
11192,1
11275,1
11967,0
12408,4
13473,4
14041,1
14520,1
14535,3
17435,1
17818,4
18127,1
19746,4
10826,1
11682,0
11804,3
12472,4
13457,1
13959,1
14323,1
14899,3
15654,4
15861,4
16492,4
16789,1
17415,1
17860,1
18524,5
19143,1
10121,3
10167,1
11016,0
11364,4
11420,4
12156,4
14554,4
15466,4
16804,4
18087,0
18256,0
19982,0
10887,1
11284,3
11547,3
12729,0
13367,3
13588,4
14515,1
15970,0
17791,1
19266,3
19427,4
19525,4
10206,2
10265,4
10941,4
11025,4
13253,4
13929,4
16326,4
16421,1
19141,1
10225,1
12229,4
13770,1
15821,5
16453,2
16970,4
18138,4
18564,1
18974,4
19442,1
11339,1
12625,1
13442,3
14091,1
14188,1
15293,4
15974,0
16351,4
16394,4
17989,1
10413,1
11688,1
13662,4
15154,1
15515,1
16095,5
18538,1
18803,0
10517,1
10949,4
11686,1
12413,1
12650,3
12847,0
13155,4
14446,2
14676,4
17257,1
17744,1
17925,0
17994,2
10387,0
10817,1
11553,4
11663,0
12181,1
12355,4
13342,2
13571,0
13873,1
15344,4
17432,1
18383,4
19507,0
19731,1
10056,4
10143,4
10284,3
10660,4
11009,1
11362,1
13304,1
13603,0
13943,0
14599,3
15238,4
15420,1
10329,1
10657,4
11028,3
12240,1
12422,0
12593,1
12748,1
14021,4
15195,1
17281,4
17916,3
18325,4
10481,4
12929,2
13283,1
13355,0
14745,1
16017,3
16136,0
16907,4
17536,2
19331,0
19784,1
11232,0
11523,1
12186,1
13594,2
14303,4
14348,4
15079,1
15671,4
15820,2
16548,0
18584,4
19034,3
10027,1
10539,4
12843,1
13135,4
15706,1
16563,0
16964,4
17865,1
18165,1
18506,4
19083,1
19829,3
10570,4
10761,0
11388,1
11683,1
12972,0
13581,1
14015,0
15542,4
16754,4
16872,1
17236,4
18268,4
10397,1
11586,1
12601,4
12927,0
13254,4
13997,1
14130,1
14940,0
15570,3
15680,1
16295,4
17385,2
17641,0
17703,1
18310,1
18482,3
18741,4
19727,1
10325,0
12090,1
12570,3
15181,4
15479,4
15630,1
16608,0
16920,1
16987,1
17294,1
18902,0
19338,4
10931,1
14677,1
15298,0
15794,4
16571,4
19669,1
19914,1
11705,3
12212,4
13223,0
13252,1
13699,1
15803,4
15979,3
16018,1
16888,4
17495,0
17716,1
10046,3
10051,1
11018,1
11153,4
11234,1
12383,0
12622,4
12646,1
12917,0
13434,1
14034,1
14384,4
15103,4
16802,1
16851,4
19222,1
19694,0
10204,1
10479,1
11166,1
11597,0
12849,4
14056,1
14517,1
16631,4
18395,0
10514,0
10546,1
11320,4
11437,1
12886,1
14340,0
15309,4
15708,4
15770,1
16500,1
16829,4
16911,0
17137,1
18687,1
19478,0
19860,1
11378,1
11626,5
13332,3
13376,1
13747,4
15303,0
15568,1
16291,1
16985,1
18499,1
11535,1
11672,1
12930,1
16429,1
16634,3
16682,0
17291,1
19961,1
10252,0
12543,1
13420,0
14628,1
14968,4
15600,1
15711,0
16219,4
11522,1
11904,0
13341,4
14962,3
15475,2
17013,4
17261,1
17527,4
17652,1
18575,4
19076,0
19548,0
11199,1
12563,4
15049,4
15120,1
15271,1
15619,1
17487,1
18553,1
18787,4
18823,4
19290,4
10713,1
11023,4
11923,1
12486,0
13790,1
14154,4
15058,1
15701,4
15953,4
10545,3
11099,0
12439,1
14158,1
14179,1
14564,4
16691,2
16965,4
17440,1
18651,1
18903,4
19547,2
11422,0
11426,1
12195,1
12273,4
12745,0
13573,4
13702,1
15275,1
15347,1
16842,1
17273,3
19104,4
19754,4
10084,4
10408,0
10967,1
11091,1
11803,1
12036,1
14115,1
15963,4
16564,3
16694,1
18116,0
19802,1
13635,2
14205,1
14687,1
16263,1
16455,0
17173,1
17398,1
18718,3
18916,4
19779,1
10334,1
11176,3
12820,1
13416,1
13888,4
14612,4
16208,1
16796,4
16811,0
16858,1
19171,1
19444,4
10053,0
11699,1
12185,3
12568,1
12771,1
14601,3
15348,1
15998,2
16179,1
16758,0
17852,1
18151,3
18226,4
18557,3
19033,5
12196,4
12674,3
12982,4
14544,0
15045,4
15604,0
16868,0
17037,1
10232,3
10625,0
11750,0
11809,4
12434,1
13041,0
13154,1
13415,4
13491,1
14529,3
15881,1
16469,1
17368,0
18433,1
19556,1
11847,1
12739,2
13333,1
13817,4
14001,4
14501,1
14566,1
14740,4
14824,1
16409,4
17497,4
17740,1
17831,0
19362,4
19933,1
10141,0
10216,1
10296,4
11032,1
11974,0
12787,3
14843,5
15754,1
16760,4
17154,1
17336,1
17697,0
18882,1
10170,1
10233,1
10321,0
13515,4
15715,1
10530,3
13377,1
15110,4
15563,1
16708,0
16957,3
19019,4
10317,1
10484,4
10748,4
11144,4
11903,3
13386,4
13453,1
15223,3
15498,1
16773,4
17618,0
18130,1
19675,4
19776,1
19848,1
10969,0
12111,4
13537,0
14764,4
14973,4
15506,3
15603,1
16470,1
16812,4
17616,0
17997,3
18812,0
19539,1
11693,1
12404,4
13022,1
18048,1
18189,4
18964,4
19709,4
11516,1
12323,3
13901,1
13970,1
15407,4
16257,4
19196,1
19597,0
10152,4
10192,1
10324,1
12089,4
12160,1
14084,4
14143,1
14159,4
14589,1
14651,1
17451,1
17551,1
17964,4
18135,4
18273,1
18865,1
19085,1
19445,1
19897,1
11046,4
11670,4
12775,4
12781,0
13122,1
13351,1
13945,4
13948,4
14292,3
14411,4
16238,4
16512,0
17725,1
18315,1
19063,4
10004,0
10955,1
11414,1
12183,4
12228,4
12868,1
13610,4
13786,1
14736,4
14785,1
15510,1
17100,4
18024,4
18259,4
18822,2
18953,3
10726,1
11179,4
12838,4
13963,1
14263,0
14879,4
16195,0
17002,4
17189,3
17292,4
17540,0
17905,4
18390,4
18512,1
18793,4
19831,4
10516,0
10608,0
11651,4
11872,4
11988,4
12950,0
14657,3
15185,3
16041,1
18243,1
18258,1
19684,1
10404,1
11850,1
11950,2
12457,2
13024,1
13032,1
13517,4
14672,1
16747,1
17112,1
18214,1
18292,4
10137,4
11314,4
12387,4
12968,3
13212,2
13781,4
13828,4
14075,5
14201,2
14726,1
15121,4
15136,1
15673,4
16259,0
17007,1
18756,1
19089,1
19810,0
10921,1
10977,1
11868,1
12099,0
12219,1
12935,3
13279,4
13441,1
13741,3
13804,0
14393,1
14474,4
14543,1
14835,1
16267,1
16498,4
16875,3
17196,4
19238,1
11480,1
11666,4
11818,4
13409,2
14504,1
16005,1
16593,4
16815,3
17231,2
17637,4
18442,0
18672,1
12432,2
12758,1
16191,1
17121,2
17314,1
19431,1
19942,3
10077,1
11209,1
11526,1
12760,4
13282,5
14914,1
14987,1
15232,1
16165,5
18770,4
19026,3
10271,0
10295,4
11354,1
13630,0
15093,0
17242,4
10884,2
12101,2
13470,1
13551,4
14090,0
14578,0
17598,3
17960,1
18401,1
19399,0
12192,3
19487,3
10439,3
14812,3
13217,1
16550,1
10178,1
13547,1
15887,1
11113,1
11728,1
18352,1
19549,2
18548,1
13057,1
18727,1
17795,1
18554,4
14664,1
17083,1
19372,1
19612,1
11210,1
12704,1
11849,1
17926,1
11216,1
13992,1
14140,1
17238,1
13326,1
11992,2
15291,0
13990,1
15746,1
12158,1
18753,1
11990,2
12730,1
13502,0
14443,1
16050,1
10778,1
14771,1
13152,1
13744,1
14250,1
12743,1
15759,1
12889,1
18176,0
19625,1
19004,2
13481,1
13972,2
16866,1
14855,2
18217,2
14231,1
19420,1
11867,1
17358,1
18593,2
19870,2
13593,2
18809,2
11879,2
12102,1
14032,2
19203,1
19670,1
10218,1
19008,2
16476,1
17640,1
11661,2
16174,1
18797,2
12780,2
18826,2
17032,2
11135,2
12916,1
13978,2
19941,1
16106,2
10095,2
13803,2
13437,2
17756,1
11760,1
12682,2
11255,1
12197,2
12796,2
11704,1
13835,2
10435,1
11151,1
14383,1
14167,2
13824,1
18044,2
10314,2
12393,1
11933,1
11447,2
17023,1
12073,2
12571,4
15448,2
18192,2
13472,2
16897,1
10675,2
12145,2
15051,2
12786,2
15477,1
10598,2
11725,2
17900,1
18105,1
16466,1
14617,1
15295,1
14508,1
13225,0
19181,2
11359,1
15552,2
17843,2
19676,2
11945,1
18118,2
19396,1
15287,2
15401,1
16428,1
12769,2
12824,1
16521,1
10474,1
15982,2
18287,1
19789,1
12382,2
13780,2
14585,2
11796,1
12498,1
13334,1
13918,2
13047,2
17035,2
18534,2
11558,1
14027,2
11226,4
10911,1
15257,2
19952,2
17204,1
16927,2
12342,2
11543,2
17426,2
11831,2
10739,2
17499,2
15207,2
12415,2
11309,2
17365,2
12227,2
15728,2
17386,2
18143,2
16068,2
14999,2
18532,2
19989,2
13736,2
16595,2
17472,2
17607,2
18011,2
15629,2
11648,2
10948,2
17029,2
11708,2
16201,2
13123,2
16843,2
17363,2
13113,2
10118,2
10336,2
18890,2
10751,2
16183,2
13530,2
18344,2
19972,2
18963,2
11348,2
13545,2
17406,2
11412,2
19354,2
15233,2
14349,2
15162,2
13778,1
13850,2
13181,2
14297,1
13271,0
14732,1
19401,2
13431,1
15141,5
13197,2
15849,2
11356,2
15580,2
19490,2
19043,2
14326,2
10311,2
10937,2
11724,2
15878,2
15928,2
16737,2
17156,2
18615,2
18954,2
14330,2
19024,2
18467,2
14644,2
19892,2
16831,2
19916,2
16094,2
18922,2
12539,2
17812,2
19714,2
19201,2
10145,2
10449,2
17694,2
10155,2
19250,2
10183,2
14427,2
11495,2
13727,2
17674,2
15882,2
12501,2
14178,2
13572,2
12530,2
19730,2
11883,2
16131,2
13658,2
13705,2
19492,2
15131,2
14466,5
11425,2
19343,2
16646,2
10339,2
11189,2
12297,2
14377,2
15812,2
16139,2
16910,2
12259,5
14598,2
13028,2
14588,5
15723,5
13838,2
14400,2
17968,2
18172,2
19184,2
15296,2
16599,5
15080,2
16787,2
17579,2
10907,2
12018,2
18148,2
16508,2
17262,2
11457,2
16718,2
16144,2
16383,2
11811,2
13673,2
13726,2
16115,2
16771,5
12347,2
13608,2
14722,2
15919,2
15983,2
18431,2
18986,2
11640,2
15256,2
10109,5
10720,2
14135,2
14625,5
15398,2
17802,2
10190,2
11944,2
14441,2
16984,2
18023,5
18174,2
18887,2
10693,2
15362,2
16772,5
17915,2
18152,2
19087,2
19252,2
15311,2
17854,2
18652,2
14161,2
14781,2
15278,5
15513,2
16573,2
10648,2
12985,2
15787,2
16854,5
17093,2
17894,2
18958,2
13789,2
17565,5
19341,2
12973,2
13853,5
14489,2
15591,2
17086,2
17266,2
14049,5
15886,2
17448,5
11993,2
18426,2
18976,2
11999,2
18466,2
19563,2
11907,2
13486,2
17019,2
15777,5
16916,2
18946,5
10682,2
12302,2
16419,2
18237,2
18525,2
10606,2
14775,2
17139,2
15537,2
16352,2
19177,5
13829,2
14014,2
15395,5
16559,2
18796,2
13732,5
15203,2
10903,2
11973,2
13965,2
10440,2
11767,2
12751,2
15640,2
15916,2
16077,2
16801,5
17647,2
12831,2
17245,2
18366,2
18658,2
10060,2
13011,2
14346,5
14924,2
15130,2
17639,5
15041,2
15748,2
11768,5
15845,2
17124,2
19607,2
10548,5
12157,2
15799,5
16024,2
16726,2
16849,2
10789,5
10853,5
15702,2
10092,5
11916,2
12149,2
12376,2
14148,2
15231,5
15831,2
18676,2
14691,2
15707,5
10719,2
13777,2
18046,2
10382,5
13489,5
14025,2
14199,2
