id,zhuhuichang,zhanting,room1,room2,haibaoqu,A,B,C,D,qiandao,fuwu,room3,room4,room5,room6,blank,label
10196,0,0,0,0,0,0,0,0,0,13738,0,0,0,0,2390,557,8
10202,0,0,0,0,353,5767,0,0,0,449,0,0,0,0,0,1135,5
10205,5496,0,0,0,648,2344,0,0,0,306,8,0,0,0,0,1838,1
10214,8286,0,0,0,0,0,0,0,0,321,0,0,2632,0,0,428,7
10215,5314,0,0,0,616,2663,0,0,0,404,14,0,0,0,0,1231,1
10218,5595,1093,0,0,780,2632,0,0,0,424,0,0,0,0,0,880,1
10225,2554,0,0,0,38,0,2313,0,0,262,0,0,0,0,0,1023,2
10228,0,0,0,0,623,0,5322,0,0,313,0,0,0,0,0,558,3
10231,4772,677,0,0,92,0,1671,0,0,352,15,366,0,0,0,1795,1
10232,0,0,0,0,0,0,0,0,0,201,0,0,0,8590,0,411,4
10233,0,0,0,0,13,0,0,0,0,314,0,0,0,0,0,2347,2
10235,0,0,0,0,603,0,4638,0,0,205,0,0,0,0,0,327,3
10239,0,212,0,0,968,0,5238,0,0,314,0,0,0,0,0,1158,3
10252,5885,0,0,0,46,0,2137,0,0,223,29,513,0,0,0,1919,1
10256,6174,0,0,0,72,2417,0,0,0,338,15,0,0,0,0,1389,1
10258,0,0,0,0,0,6564,0,0,0,396,0,0,0,0,0,278,5
10262,0,0,0,0,834,5516,0,0,0,271,0,0,0,0,0,607,5
10264,3716,0,0,0,726,0,0,0,0,263,15,542,0,0,0,1431,1
10265,5793,0,0,0,45,0,2960,0,0,340,0,0,0,0,0,1600,1
10266,5427,0,0,0,609,2516,0,0,0,263,0,0,0,0,0,919,1
10280,6292,1659,0,0,473,0,1492,0,0,477,0,0,0,0,0,871,1
10281,0,0,0,0,274,974,0,5006,0,185,0,0,0,0,0,886,0
10282,6912,0,0,1595,13,2077,0,0,0,0,0,0,0,0,0,1182,6
10287,0,0,0,0,496,983,4970,0,0,160,0,0,0,0,0,319,3
10292,5879,0,0,0,151,0,2780,0,0,204,0,0,0,0,0,2662,1
10293,6557,974,0,0,522,2296,0,0,0,273,0,0,0,0,0,1330,1
10295,6672,0,0,0,55,2355,0,0,0,259,14,0,0,0,0,2521,1
10309,0,0,0,0,56,0,7606,0,0,30,0,0,0,0,2977,700,8
10310,0,66,0,0,71,0,0,5831,0,276,116,0,0,0,0,1367,0
10311,1969,0,0,0,17,0,3086,0,0,316,0,0,0,0,0,1507,3
10316,0,0,0,0,18,0,0,5584,0,180,0,0,0,0,0,368,0
10319,2126,0,0,0,0,0,0,0,0,341,0,0,0,0,0,394,2
10320,5291,1025,0,0,423,2124,0,0,0,324,0,0,0,0,0,1333,1
10321,5363,527,0,0,863,2553,0,0,0,461,0,0,0,0,0,944,1
10325,2654,0,0,0,585,0,0,0,0,283,24,0,0,0,0,750,2
10331,5334,1137,0,0,59,2502,0,0,0,231,0,0,0,0,0,1707,1
10334,5113,586,0,0,589,0,1643,0,0,369,16,470,0,0,0,1757,1
10335,0,0,0,0,42,0,5537,0,0,274,0,0,0,0,0,1346,3
10339,0,647,0,0,58,0,0,6497,0,269,0,66,0,0,0,829,0
10345,0,0,0,0,0,0,0,0,0,13806,0,0,0,0,3008,704,8
10349,6164,0,0,0,79,2694,0,0,0,289,8,0,0,0,0,1407,1
10359,0,0,0,0,22,0,0,5727,0,331,0,0,0,0,0,407,0
10363,0,0,0,0,316,0,6456,0,0,461,0,0,0,0,0,1253,3
10367,4979,0,0,0,455,2269,0,0,0,372,0,0,0,0,0,792,1
10373,6546,0,0,0,62,2476,0,0,0,231,14,0,0,0,0,1605,1
10374,1985,2719,0,0,397,0,0,0,0,483,21,545,0,0,0,2350,2
10375,5206,0,0,0,11,2257,0,0,0,374,0,0,0,0,0,2048,1
10383,4985,0,0,0,41,2422,0,0,0,356,0,0,0,0,0,1542,1
10387,5118,0,0,0,76,2576,0,0,0,254,9,0,0,0,0,1523,1
10391,0,0,0,0,33,6387,0,0,0,380,0,0,0,0,0,344,5
10397,5764,987,0,0,630,2655,0,0,0,485,0,0,0,0,0,990,1
10399,0,0,0,0,21,0,5069,0,0,255,14,0,0,0,0,990,3
10402,6373,1435,0,0,43,2165,0,0,0,291,18,0,0,0,0,774,1
10404,6130,944,0,0,38,2285,0,0,0,192,19,0,0,0,0,1053,1
10409,0,588,0,0,7,0,0,0,0,351,0,0,0,8689,0,647,4
10415,5748,0,0,0,35,0,3639,0,0,377,17,0,0,0,0,2291,1
10418,0,0,0,0,17,0,0,0,0,474,9,632,0,5071,0,860,4
10419,5925,1625,0,0,91,1876,0,0,0,298,0,0,0,0,0,1113,1
10430,5155,0,0,0,233,2410,0,0,0,228,0,0,0,0,0,1935,1
10431,0,639,0,0,603,0,6311,0,0,372,0,0,0,0,0,621,3
10435,5501,0,0,0,328,2292,0,0,0,386,0,0,0,0,0,1808,1
10439,0,0,0,0,0,0,0,0,0,347,0,0,0,8207,0,257,4
10440,0,0,0,0,475,0,6179,0,0,299,0,0,0,0,0,989,3
10452,5640,0,298,0,30,0,2492,0,0,220,0,0,0,0,0,2381,1
10457,0,0,0,0,195,0,6377,0,0,224,0,0,0,0,0,353,3
10458,0,0,0,0,260,6669,0,0,0,448,0,0,0,0,0,615,5
10460,0,551,0,0,74,0,5147,0,0,338,14,84,0,0,0,1395,3
10462,0,0,0,0,14,0,6534,0,0,475,22,0,0,0,0,974,3
10467,7506,0,0,0,0,0,0,0,0,397,22,0,1307,0,0,758,7
10469,4882,625,0,0,773,2038,0,0,0,527,0,303,0,0,0,1091,1
10473,6463,1382,0,0,23,2385,0,0,0,199,0,0,0,0,0,1862,1
10474,5169,0,0,0,1274,2417,0,0,0,424,0,0,0,0,0,989,1
10481,4732,0,0,0,376,2765,0,0,0,399,0,0,0,0,0,1086,1
10483,0,883,0,0,40,0,5967,0,0,363,122,0,0,0,0,1534,3
10484,3929,0,322,0,60,0,0,0,0,336,7,0,0,0,0,2655,1
10487,4728,0,0,0,553,2359,0,0,0,283,0,0,0,0,0,1164,1
10488,5134,0,0,0,531,2200,0,0,0,318,7,0,0,0,0,1275,1
10492,1903,2769,0,0,0,0,0,0,0,367,0,0,0,0,0,571,2
10494,5317,0,0,0,85,2591,0,0,0,467,16,0,0,0,0,1570,1
10495,1737,8204,0,0,22,0,0,0,0,395,7,695,0,0,0,1397,2
10498,0,0,0,0,297,0,6087,0,0,472,0,0,0,0,0,808,3
10500,1827,4648,0,0,232,0,0,0,0,336,0,0,0,0,0,1131,2
10502,7507,0,0,461,466,0,0,0,0,0,0,0,0,0,0,810,6
10508,1560,1826,0,0,240,0,0,0,0,203,7,0,0,0,0,468,2
10511,2162,1248,0,0,45,0,2267,0,0,388,0,0,0,0,0,1495,2
10512,7592,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,1611,6
10513,0,0,0,0,63,1568,4737,0,0,254,0,0,0,0,0,1049,3
10514,3701,0,0,0,27,0,3744,0,0,377,24,0,0,0,0,723,3
10515,0,0,0,0,627,6134,0,0,0,345,0,0,0,0,0,384,5
10516,6775,0,0,0,87,2306,0,0,0,426,16,0,0,0,0,1171,1
10517,6059,156,412,0,63,0,2478,0,0,194,14,0,0,0,0,2112,1
10518,1725,6676,0,0,0,0,0,0,0,278,16,670,0,0,0,804,2
10522,6148,0,0,0,72,2466,0,0,0,306,15,0,0,0,0,1078,1
10526,5963,920,0,0,46,2214,0,0,0,270,0,0,0,0,0,1078,1
10528,5920,650,0,0,43,2055,0,0,0,242,0,0,0,0,0,916,1
10530,0,0,0,0,0,0,0,0,0,184,0,0,0,8776,0,396,4
10532,5483,0,0,0,60,2265,0,0,0,484,0,0,0,0,0,1125,1
10537,0,0,0,0,1315,0,0,6265,0,270,0,0,0,0,0,668,0
10538,0,0,0,0,43,0,5916,0,0,336,0,0,0,0,0,1137,3
10539,5407,320,0,0,50,2507,0,0,0,340,0,0,0,0,0,1166,1
10540,7467,1019,0,0,17,0,0,0,0,199,0,0,0,0,0,1198,1
10545,0,0,0,0,0,0,0,0,0,180,16,380,0,5218,0,1978,4
10546,1876,3476,0,0,0,0,0,0,0,202,0,0,0,0,0,2482,2
10561,4758,0,0,0,921,0,2052,0,0,332,0,0,0,0,0,1322,1
10566,0,0,0,0,32,0,5856,0,0,405,0,0,0,0,0,504,3
10577,5786,2348,454,0,487,0,0,0,0,421,0,0,0,0,0,1379,1
10603,7617,849,0,0,0,0,0,0,0,401,37,0,0,0,0,1576,1
10615,2999,0,0,0,42,0,0,0,0,221,16,0,0,0,0,1137,2
10625,5107,947,0,0,500,2337,0,0,0,206,15,0,0,0,0,1303,1
10630,7225,670,353,0,531,0,0,0,0,276,0,0,0,0,0,1043,1
10631,0,2493,0,0,61,0,3110,0,0,323,0,0,0,0,0,1314,2
10634,0,0,0,0,0,0,0,0,0,268,0,0,0,8493,0,376,4
10638,0,0,0,0,0,0,0,0,0,0,10628,0,0,0,2831,865,8
10643,8463,588,0,0,0,0,0,0,0,335,0,0,0,0,0,2049,1
10649,6238,0,0,0,74,2628,0,0,0,157,20,0,0,0,0,1010,1
10654,0,1340,0,0,58,0,6207,0,0,242,15,0,0,0,0,768,3
10656,6426,1106,0,0,0,0,0,0,0,322,156,0,0,0,0,844,1
10657,7996,87,0,0,25,0,0,0,0,357,81,732,0,0,0,2352,1
10659,8485,1281,0,0,0,0,0,0,0,443,24,736,0,0,0,958,1
10660,1776,2069,0,0,1455,0,0,0,0,275,0,0,0,0,0,2939,2
10661,6183,64,0,0,62,0,2433,0,0,175,0,0,0,0,0,2216,1
10662,0,443,0,0,56,0,5357,0,0,264,0,0,0,0,0,915,3
10663,0,0,0,0,1114,0,4557,0,0,389,0,0,0,0,0,242,3
10665,0,678,0,0,18,0,0,5896,0,317,115,0,0,0,0,686,0
10668,5369,0,0,1289,35,2907,0,0,0,0,0,0,0,0,0,1107,6
10669,6193,815,0,0,69,0,1794,0,0,352,65,0,0,0,0,1872,1
10670,0,0,0,0,636,0,5946,0,0,435,0,0,0,0,0,329,3
10671,0,0,0,0,17,0,4785,0,0,431,0,0,0,0,0,829,3
10672,0,0,0,0,46,0,3992,0,0,250,0,0,0,0,0,1670,3
10673,0,0,0,0,75,5818,0,0,0,320,0,0,0,0,0,353,5
10683,0,3009,0,0,688,0,2494,0,0,265,0,0,0,0,0,2586,2
10685,0,3785,0,0,0,0,0,0,0,410,0,0,0,0,0,213,2
10686,0,0,0,0,37,6406,0,0,0,380,0,0,0,0,0,927,5
10688,0,0,0,0,80,0,2547,1611,0,184,0,0,0,0,0,1534,3
10698,4952,0,314,0,16,0,1536,0,0,238,8,0,0,0,0,1814,1
10705,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4214,535,8
10707,0,1909,0,0,34,0,3483,0,0,299,0,0,0,0,0,975,3
10708,2035,3188,0,0,227,0,0,0,0,235,8,761,0,0,0,5031,2
10711,5647,0,0,0,1208,2331,0,0,0,247,0,0,0,0,0,1354,1
10713,5120,0,0,0,95,2256,0,0,0,296,0,0,0,0,0,1363,1
10719,0,0,0,0,27,0,0,4623,0,431,0,0,0,0,0,589,0
10720,0,0,0,0,553,0,0,4813,0,349,7,0,0,0,0,2481,0
10722,2603,289,0,0,893,0,4332,0,0,307,0,0,0,0,0,584,3
10725,6916,45,0,0,64,2535,0,0,0,494,9,0,0,0,0,1310,1
10726,4980,0,0,0,84,2615,0,0,0,213,0,0,0,0,0,2853,1
10732,5575,0,0,0,576,2363,0,0,0,409,9,0,0,0,0,1025,1
10737,3150,2566,0,0,50,0,1639,0,0,199,0,0,0,0,0,1660,2
10740,4627,0,0,0,0,0,0,0,0,176,0,429,0,0,0,634,1
10744,0,0,0,0,0,0,0,0,0,171,0,0,0,8652,0,1408,4
10748,5249,138,0,0,45,2496,0,0,0,288,0,0,0,0,0,1521,1
10750,5468,0,0,0,60,2503,0,0,0,425,0,0,0,0,0,1207,1
10754,0,0,0,0,55,0,0,4931,0,295,0,0,0,0,0,2091,0
10756,5205,744,0,0,419,2402,0,0,0,429,0,0,0,0,0,969,1
10757,4668,0,0,0,427,0,2307,0,0,400,0,0,0,0,0,1558,1
10760,0,0,0,0,21,0,5527,0,0,300,0,0,0,0,0,751,3
10761,1837,0,0,0,0,0,0,0,0,230,0,0,0,0,0,295,2
10762,0,0,0,0,0,0,0,0,0,0,9773,0,0,0,1728,698,8
10774,5841,67,0,0,404,0,2689,0,0,319,10,0,0,0,0,1537,1
10777,6115,0,0,0,453,1908,0,0,0,212,29,0,0,0,0,2435,1
10778,5389,1040,0,0,312,2398,0,0,0,402,6,0,0,0,0,1204,1
10780,0,0,0,0,7,0,0,0,0,374,22,435,0,7455,0,805,4
10785,6520,0,0,0,117,2564,0,0,0,339,8,0,0,0,0,1634,1
10790,0,0,0,0,374,1008,0,4758,0,223,0,0,0,0,0,1304,0
10794,0,0,0,0,916,2933,2272,0,0,351,0,0,0,0,0,1185,5
10796,0,931,0,0,32,0,0,6372,0,222,93,0,0,0,0,1225,0
10797,0,0,0,0,619,0,0,6080,0,239,0,0,0,0,0,162,0
10801,0,903,0,0,0,0,0,0,0,424,0,557,0,5092,0,648,4
10804,7211,0,480,0,1068,0,0,0,0,426,10,0,0,0,0,1955,1
10812,7312,0,0,0,579,0,0,0,0,354,15,0,0,0,0,1122,1
10814,0,0,0,0,60,6351,0,0,0,385,0,0,0,0,0,982,5
10818,1980,198,0,0,0,0,0,0,0,376,127,0,0,0,0,803,2
10824,0,55,0,0,24,0,5588,0,0,328,110,0,0,0,0,946,3
10832,0,2234,0,0,1111,0,0,0,0,231,90,0,0,0,0,3270,2
10836,3130,2377,448,0,484,0,0,0,0,296,0,0,0,0,0,3203,2
10838,0,0,0,0,9,0,0,4664,0,174,30,0,0,0,0,786,0
10840,0,0,0,0,531,0,5578,0,0,291,0,0,0,0,0,462,3
10842,0,0,0,0,868,0,4656,0,0,341,0,0,0,0,0,873,3
10848,0,0,0,0,31,0,5857,0,0,451,0,0,0,0,0,875,3
10850,0,0,0,0,51,0,6339,0,0,284,0,0,0,0,0,581,3
10853,0,0,0,0,72,0,3502,0,0,306,0,0,0,0,0,1603,3
10854,5733,213,0,0,995,2336,0,0,0,346,22,0,0,0,0,1412,1
10855,5154,899,0,0,34,2578,0,0,0,330,0,0,0,0,0,1414,1
10861,4979,0,0,0,549,0,1670,0,0,318,0,0,0,0,0,1729,1
10863,7048,0,0,0,44,2215,0,0,0,137,8,0,0,0,0,1056,1
10865,7655,923,0,0,0,0,0,0,0,219,8,0,0,0,0,2485,1
10870,5927,0,0,0,32,0,0,0,0,305,9,0,0,0,0,2522,1
10876,8060,0,0,1924,363,0,0,0,0,0,0,0,0,0,0,1374,6
10877,0,1995,0,0,18,0,0,2437,0,232,0,0,0,0,0,2308,2
10880,2128,2991,0,0,53,0,2341,0,0,365,0,0,0,0,0,983,2
10882,3905,0,298,0,354,0,2477,0,0,438,23,0,0,0,0,2010,1
10884,5944,0,331,0,89,0,2284,0,0,370,8,0,0,0,0,2245,1
10887,6861,1062,0,0,62,0,0,0,0,490,17,427,0,0,0,2688,1
10891,6059,1186,0,0,64,0,2648,0,0,250,0,137,0,0,0,1771,1
10896,0,0,0,0,41,6392,0,0,0,460,0,0,0,0,0,354,5
10898,0,0,0,0,19,0,0,4763,0,384,0,0,0,0,0,794,0
10911,5015,0,549,0,69,2145,0,0,0,177,0,0,0,0,0,2537,1
10918,4792,0,0,0,0,0,0,0,0,534,0,0,0,0,0,578,1
10921,5891,0,0,0,56,2323,0,0,0,272,14,0,0,0,0,2123,1
10927,5469,734,0,0,85,2638,0,0,0,412,0,0,0,0,0,1189,1
10930,0,2025,0,0,0,0,0,0,0,167,121,0,0,0,0,2058,2
10931,1873,1694,0,0,45,0,2183,0,0,182,0,0,0,0,0,1229,2
10933,0,333,0,0,0,0,0,0,0,388,0,0,0,8840,0,519,4
10934,0,0,0,0,627,0,6089,0,0,340,0,0,0,0,0,253,3
10935,0,0,0,0,0,0,0,0,0,341,25,613,0,5219,0,1632,4
10936,4938,0,0,0,856,2270,0,0,0,259,17,0,0,0,0,1528,1
10941,3228,2082,0,0,517,0,1426,0,0,160,0,0,0,0,0,707,2
10943,3324,2289,0,0,27,0,3022,0,0,275,0,0,0,0,0,2373,2
10949,5782,0,0,0,186,2090,0,0,0,353,8,0,0,0,0,1696,1
10951,0,0,0,0,150,6533,0,0,0,227,0,0,0,0,0,424,5
10955,6205,1021,381,0,489,0,2523,0,0,229,8,0,0,0,0,924,1
10956,0,0,0,0,45,0,6185,0,0,275,0,0,0,0,0,933,3
10959,0,0,0,0,44,0,6103,0,0,235,0,0,0,0,0,367,3
10961,7266,0,0,0,64,2409,0,0,0,431,21,0,0,0,0,1945,1
10967,1812,0,0,0,22,0,421,0,0,363,0,0,0,0,0,522,2
10970,0,0,0,0,427,0,6565,0,0,206,0,0,0,0,0,855,3
10976,5463,1413,712,0,31,0,2364,0,0,242,11,161,0,0,0,1517,1
10977,0,1560,0,0,52,0,0,0,0,301,0,0,0,0,0,987,2
10981,0,0,0,0,16,0,0,0,0,187,0,566,0,4997,0,698,4
10983,4687,1009,0,0,528,0,2486,0,0,366,14,690,0,0,0,1892,1
10985,2412,3078,0,0,606,0,0,0,0,269,0,0,0,0,0,3664,2
10986,4298,1051,301,0,54,0,2249,0,0,326,16,0,0,0,0,2078,1
10991,0,0,0,0,10,0,5993,0,0,463,0,0,0,0,0,1466,3
10996,5375,0,0,1583,524,2359,0,0,0,0,0,0,0,0,0,828,6
10997,1999,0,0,0,17,0,2647,0,0,396,0,0,0,0,0,466,2
11001,5537,0,0,0,44,2437,0,0,0,293,7,0,0,0,0,1882,1
11006,0,0,0,0,59,0,5751,0,0,352,0,0,0,0,0,633,3
11009,7930,654,709,0,148,0,0,0,0,265,9,0,0,0,0,1545,1
11015,0,0,0,0,56,0,5124,0,0,469,0,0,0,0,0,866,3
11022,0,483,0,0,110,1474,3841,0,0,376,110,0,0,0,0,1355,3
11023,5251,0,0,0,70,0,2996,0,0,291,0,0,0,0,0,1913,1
11025,4961,0,0,0,49,2484,0,0,0,383,0,0,0,0,0,1090,1
11026,0,8800,0,0,0,0,0,0,0,7,0,0,0,0,3120,889,8
11027,0,0,0,0,33,0,5439,0,0,283,0,0,0,0,0,871,3
11028,0,0,0,0,20,0,0,0,0,412,0,0,0,8208,0,486,4
11029,1061,0,0,8182,40,0,0,0,0,0,0,0,0,0,0,885,6
11032,6594,1347,0,0,0,0,0,0,0,274,0,0,0,0,0,1599,1
11033,6305,0,0,0,34,2197,0,0,0,227,7,0,0,0,0,2123,1
11038,1672,3945,0,0,17,0,2349,0,0,409,0,388,0,0,0,1077,2
11040,0,0,0,0,500,0,0,4759,0,201,0,0,0,0,0,489,0
11046,274,2236,0,0,0,0,0,0,0,180,8,0,0,0,0,2060,2
11050,0,0,0,0,72,5242,0,0,0,447,0,0,0,0,0,945,5
11052,1357,0,0,0,732,0,363,0,0,184,7,0,0,0,0,444,2
11066,0,0,0,0,23,0,4546,0,0,319,0,0,0,0,0,490,3
11068,8737,109,587,0,292,0,0,0,0,213,13,0,0,0,0,1387,1
11069,5693,892,0,0,79,0,2198,0,0,479,16,800,0,0,0,1823,1
11075,0,332,0,0,407,0,6058,0,0,400,124,0,0,0,0,457,3
11080,0,0,0,0,104,5263,0,0,0,322,0,0,0,0,0,1886,5
11085,0,0,0,0,542,0,0,0,0,272,0,0,0,0,0,838,2
11087,0,0,0,0,516,0,3104,0,0,235,0,0,0,0,0,555,3
11089,0,2420,0,0,278,0,1827,0,0,213,0,0,0,0,0,2511,2
11091,7278,255,400,0,38,0,0,0,0,406,0,0,0,0,0,1410,1
11093,6352,216,0,0,65,2497,0,0,0,371,0,0,0,0,0,1295,1
11096,0,276,0,0,0,0,0,0,0,259,0,0,0,8487,0,644,4
11098,2391,0,0,0,36,0,3091,0,0,217,13,0,0,0,0,1756,3
11100,8190,2890,0,0,0,0,0,0,0,226,0,0,0,0,0,756,1
11103,0,828,0,0,75,0,6021,0,0,309,0,90,0,0,0,710,3
11107,6683,560,0,0,340,2061,0,0,0,278,7,0,0,0,0,747,1
11113,4953,194,0,0,325,0,2362,0,0,309,0,0,0,0,0,1243,1
11116,5021,0,0,250,175,2672,0,0,0,0,0,0,0,0,0,818,6
11123,5073,0,0,0,50,2321,0,0,0,183,0,0,0,0,0,1250,1
11129,6531,0,0,0,45,2096,0,0,0,216,0,0,0,0,0,1388,1
11136,4617,293,538,0,26,0,1523,0,0,339,0,137,0,0,0,2373,1
11138,6437,730,0,0,0,0,0,0,0,248,8,419,0,0,0,1593,1
11141,0,0,0,0,76,0,6019,0,0,325,0,0,0,0,0,1409,3
11143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,2720,8
11146,0,0,0,0,781,0,0,6442,0,211,0,0,0,0,0,223,0
11149,0,4290,0,0,0,0,0,0,0,283,56,0,0,0,0,406,2
11151,4776,0,0,0,70,2685,0,0,0,167,0,0,0,0,0,1728,1
11153,6059,0,0,0,28,2129,0,0,0,486,8,0,0,0,0,911,1
11160,5885,0,0,925,357,0,0,0,0,0,0,0,0,0,0,794,6
11165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,13953,8
11167,0,0,0,0,18,0,5289,0,0,405,0,0,0,0,0,949,3
11171,2669,177,0,0,33,0,2536,0,0,458,0,0,0,0,0,643,2
11172,5407,0,0,0,444,2258,0,0,0,182,0,0,0,0,0,1453,1
11176,0,0,0,0,0,0,0,0,0,337,0,0,0,6534,0,493,4
11179,4212,407,390,0,37,0,2032,0,0,396,0,0,0,0,0,1806,1
11182,5487,0,0,0,370,2362,0,0,0,311,0,0,0,0,0,922,1
11186,5437,2210,0,0,0,0,0,0,0,315,0,0,0,0,0,509,1
11192,4674,1070,0,0,0,0,0,0,0,223,0,0,0,0,0,464,1
11193,6205,100,0,0,418,0,2961,0,0,131,0,0,0,0,0,1148,1
11197,7178,0,0,60,41,2642,0,0,0,0,0,0,0,0,0,746,6
11199,5172,699,0,0,51,0,1550,0,0,346,27,757,0,0,0,2574,1
11201,9135,0,0,0,0,0,0,0,0,422,9,0,2043,0,0,435,7
11203,0,1488,0,0,0,0,0,0,0,382,0,0,0,0,0,3545,2
11206,4534,62,0,0,110,0,2565,0,0,331,8,0,0,0,0,2137,1
11209,1881,296,0,0,0,0,0,0,0,436,80,0,0,0,0,348,2
11210,5197,0,0,0,601,2444,0,0,0,193,0,0,0,0,0,1735,1
11211,0,0,0,0,208,6846,0,0,0,240,0,0,0,0,0,268,5
