time1,zhu1,time2,zhu2,time3,zhu3,A1,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,D3
7:16:22,0,7:48:37,0,7:46:43,0,0,0,0,0,0,0,0,0,0,0,0,0
7:16:28,0,7:48:39,0,7:46:44,0,0,0,0,0,0,0,0,0,0,0,0,0
7:16:29,0,7:48:42,0,7:46:50,0,0,0,0,0,0,0,0,0,0,0,0,0
7:16:35,0,7:48:45,0,7:46:57,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:10,0,7:48:47,0,7:46:58,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:19,0,7:48:49,0,7:47:04,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:20,0,7:48:50,0,7:47:10,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:26,0,7:48:53,0,7:47:11,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:29,0,7:48:55,0,7:47:16,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:33,0,7:48:58,0,7:47:18,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:36,0,7:49:01,0,7:47:20,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:40,0,7:49:03,0,7:47:22,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:43,0,7:49:04,0,7:47:25,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:47,0,7:49:09,0,7:47:28,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:50,0,7:49:10,0,7:47:34,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:54,0,7:49:11,0,7:47:35,0,0,0,0,0,0,0,0,0,0,0,0,0
7:18:57,0,7:49:16,0,7:47:40,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:01,0,7:49:17,0,7:47:42,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:04,0,7:49:19,0,7:47:46,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:08,0,7:49:22,0,7:47:49,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:11,0,7:49:24,0,7:47:56,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:15,0,7:49:28,0,7:48:03,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:18,0,7:49:31,0,7:48:10,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:25,0,7:49:34,0,7:48:17,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:32,0,7:49:40,0,7:48:24,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:39,0,7:49:46,0,7:48:31,0,0,0,0,0,0,0,0,0,0,0,0,0
7:19:46,0,7:49:52,0,7:48:38,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:00,0,7:49:58,0,7:48:45,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:09,0,7:50:50,0,7:50:40,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:16,0,7:50:59,0,7:50:49,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:23,0,7:51:06,0,7:50:56,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:30,0,7:51:13,0,7:51:03,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:37,0,7:51:20,0,7:51:10,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:44,0,7:51:27,0,7:51:17,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:51,0,7:51:34,0,7:51:24,0,0,0,0,0,0,0,0,0,0,0,0,0
7:20:58,0,7:51:41,0,7:51:31,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:05,0,7:51:48,0,7:51:38,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:12,0,7:51:55,0,7:51:45,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:19,0,7:52:02,0,7:51:50,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:20,0,7:52:30,0,7:51:58,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:26,0,7:52:38,0,7:52:05,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:29,0,7:52:39,0,7:52:12,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:36,0,7:52:45,0,7:52:19,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:43,0,7:52:46,0,7:52:26,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:50,0,7:52:52,0,7:52:33,0,0,0,0,0,0,0,0,0,0,0,0,0
7:21:57,0,7:52:53,0,7:52:40,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:00,0,7:52:59,0,7:52:47,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:04,0,7:53:00,0,7:52:54,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:09,0,7:53:06,0,7:53:01,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:11,0,7:53:07,0,7:53:08,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:16,0,7:53:08,0,7:53:50,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:18,0,7:53:13,0,7:53:59,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:23,0,7:53:14,0,7:54:06,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:25,0,7:53:15,0,7:54:13,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:30,0,7:53:20,0,7:54:20,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:32,0,7:53:21,0,7:54:27,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:37,0,7:53:22,0,7:54:34,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:39,0,7:53:27,0,7:54:41,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:44,0,7:53:28,0,7:54:48,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:51,0,7:53:29,0,7:54:50,0,0,0,0,0,0,0,0,0,0,0,0,0
7:22:58,0,7:53:34,0,7:54:55,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:05,0,7:53:35,0,7:54:59,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:10,0,7:53:36,0,7:55:02,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:12,0,7:53:41,0,7:55:06,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:18,0,7:53:42,0,7:55:09,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:19,0,7:53:43,0,7:55:13,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:24,0,7:53:48,0,7:55:20,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:30,0,7:53:50,0,7:55:27,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:36,0,7:53:57,0,7:55:30,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:39,0,7:54:00,0,7:55:34,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:40,0,7:54:04,0,7:55:39,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:42,0,7:54:08,0,7:55:41,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:46,0,7:54:11,0,7:55:47,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:48,0,7:54:14,0,7:55:48,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:50,0,7:54:18,0,7:55:55,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:53,0,7:54:20,0,7:56:02,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:54,0,7:54:25,0,7:56:03,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:55,0,7:54:26,0,7:56:09,0,0,0,0,0,0,0,0,0,0,0,0,0
7:23:58,0,7:54:32,0,7:56:11,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:00,0,7:54:38,0,7:56:16,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:02,0,7:54:44,0,7:56:19,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:05,0,7:54:50,0,7:56:27,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:06,0,7:54:56,0,7:56:35,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:07,0,7:55:02,0,7:56:43,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:09,0,7:55:08,0,7:56:51,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:12,0,7:55:40,0,7:56:59,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:14,0,7:55:48,0,7:57:07,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:16,0,7:55:55,0,7:57:10,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:19,0,7:56:02,0,7:57:18,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:21,0,7:56:09,0,7:57:20,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:23,0,7:56:16,0,7:57:25,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:26,0,7:56:23,0,7:57:29,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:28,0,7:56:30,0,7:57:32,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:30,0,7:56:37,0,7:57:36,0,0,0,0,0,0,0,0,0,0,0,0,0
7:24:33,0,7:56:38,0,7:57:39,0,0,0,0,0,0,0,0,0,0,0,0,0
